"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","hours/6/3/close","hours/6/3/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Rue Ernest Solvay 10, Ixelles, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean",,,,,,,,"info@eccomeno.be",,,,,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,,,"3862933","false","false","50.8359","4.36396","Eccome No","52","+32 2 502 16 11","$$ - $$$","3533","1846","#1,715 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136493-d3862933-Reviews-Eccome_No-Ixelles_Brussels.html","http://www.facebook.com/eccomenobruxelles"
"Rue du Prince Royal 11, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Wine Bar",,,,,,,,,"info@thecrazycircle.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4156778","false","false","50.83531","4.36313","The Crazy Circle","9","+32 2 540 84 05","","3533","1847","#1,716 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d4156778-Reviews-The_Crazy_Circle-Brussels.html","http://www.thecrazycircle.com"
"Rue de la Fourche 41, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Deli","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15770299","false","false","50.84853","4.35358","Bakery La Fourche","14","+32 2 657 36 90","$","3533","1842","#19 of 33 Bakeries in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d15770299-Reviews-Bakery_La_Fourche-Brussels.html","https://bakery-la-fourche.business.site/"
"Chaussee Saint-Pierre 1, Etterbeek, Brussels 1040 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly",,,,,,,,"chanphone@hotmail.com","1320","1110",,,,,"840","720",,,,,"870","720","1320","1110",,,"870","720","1320","1110",,,"870","720","1320","1110",,,"870","720","1320","1110",,,"1320","1110",,,,,,,"2221579","false","false","50.8364","4.38177","Som Thai","62","+32 2 649 40 06","$$ - $$$","3533","1843","#1,712 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950780-d2221579-Reviews-Som_Thai-Etterbeek_Brussels.html",
"Avenue De Fre 206, Uccle, Brussels 1180 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Belgian","European","Contemporary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3171095","false","false","50.8053","4.37063","La mezzanina","13",,"","3533","1897","#1,764 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136488-d3171095-Reviews-La_mezzanina-Uccle_Brussels.html","http://www.europehospitals.be/stelisabeth/en/page/en-restaurants-2"
"Rue Auguste Orts 3-7/Grand Place, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19466826","false","false","50.84874","4.34898","Midtown Bar & Grill","6","+32 2 516 91 00","$$ - $$$","3533","1900","#1,767 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d19466826-Reviews-Midtown_Bar_Grill-Brussels.html","https://www.marriott.com/hotels/hotel-information/restaurant/brudt-brussels-marriott-hotel-grand-place/"
"Rue des Paquerettes 122, Schaerbeek, Brussels 1030 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9553131","false","false","50.86199","4.38255","Pizzeria del Parco","13","+32 2 215 68 80","$","3533","1891","#1,758 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950786-d9553131-Reviews-Pizzeria_del_Parco-Schaerbeek_Brussels.html","http://www.pizzeriadelparco.com/"
"Rue General Lotz 34, Brussels 1180 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Mediterranean","Greek","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1060324","false","false","50.814445","4.358056","CHEZ THEO LE GREC","20","+32 2 344 21 10","$$ - $$$","3533","1893","#1,760 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d1060324-Reviews-CHEZ_THEO_LE_GREC-Brussels.html","http://chez-theo-le-grec.business.site"
"Inno, Brussels Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6696861","false","false","50.85307","4.35629","Lunch Garden","65","+32 2 219 35 79","$","3533","1899","#1,766 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d6696861-Reviews-Lunch_Garden-Brussels.html","http://www.lunchgarden.be"
"Impasse Saint Jacques Place du Grand Sablon, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Spanish",,,,,,,,,,"reservations@hispaniabrussels.com",,,,,,,,,,,,,"840","720","1290","1140",,,"840","720","1290","1140",,,"840","720","1290","1140",,,"840","720","1290","1140",,,"1290","1140",,,,,,,"13470377","false","false","50.840794","4.355635","El Impasse del Sablon","7","+32 2 420 48 41","$$$$","3533","1894","#1,761 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d13470377-Reviews-El_Impasse_del_Sablon-Brussels.html","https://www.facebook.com/ElImpassedelSablon/"
"Rue de Laeken 36, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Soups","European","Central European",,,,,,,,"info@soupinthecity.be",,,,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,,,,,,,,,"3981921","false","false","50.85239","4.35094","Soup in the City","22","+32 2 223 33 36","$","3533","1898","#1,765 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d3981921-Reviews-Soup_in_the_City-Brussels.html",
"Prinsenstraat 14, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Australian",,,,,,,,,,"Hello@frank.brussels","960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,,,"20264368","false","false","50.849903","4.354608","Frank.","9","+32 473 55 22 65","$$ - $$$","3533","1850","#1,719 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d20264368-Reviews-Frank-Brussels.html","http://Frank.brussels"
"Avenue Emile de Beco 25 1050, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly","Vegan Options",,,,,,,"info@ilclassico.be","1380","1080",,,,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"1380","1080",,,,,,,"3912334","false","false","50.82305","4.38101","Il Classico","47","+32 2 646 67 77","$$ - $$$","3533","1895","#1,762 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d3912334-Reviews-Il_Classico-Brussels.html","http://www.ilclassico.be/"
"Chaussee de Vleurgat 157 Boite 16, Ixelles, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Deli","Street Food",,,,,,,,"Info@sunnybao.be",,,,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1080","720",,,,,,,"16733131","false","false","50.82275","4.36677","Sunny Bao","5","+32 2 726 96 76","$","3533","1892","#1,759 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136493-d16733131-Reviews-Sunny_Bao-Ixelles_Brussels.html","http://www.sunnybao.be"
"Avenue Stalingrad 116-118-120, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Grill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12908268","false","false","50.8396","4.34196","Chicken Cottage","3","+32 486 10 91 85","","3533","2454","#2,296 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d12908268-Reviews-Chicken_Cottage-Brussels.html","http://www.chickencottage.be/"
"Boulevard Emile Jacqmain 111-115 Inside the Theatre, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","Brew Pub","International","European","Pub",,,,,,"aumarchenational@theatrenational.be",,,,,,,"870","720",,,,,"870","720","1230","1080",,,"870","720","1230","1080",,,"870","720","1230","1080",,,"870","720","1230","1080",,,"1230","1080",,,,,,,"3893233","false","false","50.85485","4.35496","Au Marche National","20","+32 2 219 00 41","$","3533","2453","#2,295 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d3893233-Reviews-Au_Marche_National-Brussels.html","http://www.theatrenational.be/fr/pages/130-bar-restauration"
"Avenue De Laeken 8, Jette, Brussels 1090 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European","Turkish",,,,,,,,"Laz.oglu5454@gmail.com","1320","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1440","690",,,,,"1440","690",,,,,,,"13157584","false","false","50.87164","4.32553","Snack Tim","2","+32 484 41 93 24","$","3533","2451","#2,293 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950784-d13157584-Reviews-Snack_Tim-Jette_Brussels.html","https://www.facebook.com/Snack-Tim-431479367030717/"
"Rue Stevin 6, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15855766","false","false","50.84616","4.37493","Expresso","3","+32 2 231 09 11","","3533","2457","#2,299 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d15855766-Reviews-Expresso-Brussels.html","https://www.expressotasty.be/"
"Rue Saint-Michel Nr 21/23, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","European","Romanian",,,,,,,,,,,,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,,,"17390752","false","false","50.85217","4.35478","Brasserie Saint Michel","2","+32 483 67 69 74","","3533","2452","#2,294 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d17390752-Reviews-Brasserie_Saint_Michel-Brussels.html",
"Rue De l eglise 74, Woluwe-St-Pierre, Brussels 1150 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Central European",,,,,,,"vinsenso@live.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14965136","false","false","50.8432","4.461268","Romeo e Giulietta","11","+32 497 18 66 15","$","3533","2455","#2,297 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136497-d14965136-Reviews-Romeo_e_Giulietta-Woluwe_St_Pierre_Brussels.html","http://www.facebook.com/Pizzeria-Romeo-e-Giulietta-557745357941390/"
"Boulevard Maurice Lemonnier 247, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Moroccan","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8683909","false","false","50.84038","4.34102","Le Caire","13","+32 488 10 88 10","$$ - $$$","3533","2456","#2,298 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d8683909-Reviews-Le_Caire-Brussels.html",
"Rue d'Arlon 35, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1879366","false","false","50.8408","4.3731","'T Lunch","6","+32 2 280 23 03","","3533","2459","#2,301 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d1879366-Reviews-T_Lunch-Brussels.html",
"Rue Neuve 123, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Canadian",,,,,,,,,,,,,,,,"1170","540",,,,,"1170","540",,,,,"1170","540",,,,,"1170","540",,,,,"1170","540",,,,,"1170","540",,,,,,,"17721136","false","false","50.85443","4.35791","Copper Branch","10","+32 2 245 73 26","$$ - $$$","3533","1896","#1,763 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d17721136-Reviews-Copper_Branch-Brussels.html","http://www.copperbranch.be/"
"Rue Francois Gay 271, Brussels 1150 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3321980","false","false","50.83717","4.41793","La Table de St Pierre","11","+32 2 762 91 63","$","3533","1848","#1,717 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d3321980-Reviews-La_Table_de_St_Pierre-Brussels.html",
"Avenue de Stalingrad 124, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Arabic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17636327","false","false","50.83927","4.34172","Belad Alsham","2","+32 465 71 23 86","","3533","2458","#2,300 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d17636327-Reviews-Belad_Alsham-Brussels.html",
"Rue de Nieuwenhove 82, Uccle, Brussels 1180 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12316281","false","false","50.80103","4.33705","Le Mosaique","3","+32 2 346 95 70","","3533","2460","#2,302 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136488-d12316281-Reviews-Le_Mosaique-Uccle_Brussels.html",
"Chaussee d'Anvers 84, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European","Street Food",,,,,,,,"info@season-box.be",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8180128","false","false","50.86003","4.35507","Season Box","11","+32 479 65 05 17","$","3533","2461","#2,303 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d8180128-Reviews-Season_Box-Brussels.html","http://www.season-box.be/"
"Avenue des Coccinelles 76, Watermael-Boitsfort, Brussels 1170 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Southwestern",,,,,,,,,,"Info@traiteur-etoile.be",,,,,,,"900","690",,,,,"900","690",,,,,"900","690",,,,,"900","690",,,,,"900","690",,,,,,,,,,,,,"6788415","false","false","50.79895","4.40166","L'Etoile","4","+32 2 673 68 41","","3533","2469","#2,311 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g947638-d6788415-Reviews-L_Etoile-Watermael_Boitsfort_Brussels.html","http://www.traiteur-etoile.be"
"Avenue de la couronne, Ixelles, Brussels Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4754701","false","false","50.82957","4.37911","Borsalino","15","+32 2 852 56 19","$$ - $$$","3533","2467","#2,309 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136493-d4754701-Reviews-Borsalino-Ixelles_Brussels.html",
"Belgique Food Truck, Belgium, Evere, Brussels Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Mediterranean","Middle Eastern","Vegetarian Friendly",,,,,,,"info@saveursdusoleil.com","1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,,,"6553292","false","false","50.87789","4.41426","Les Saveurs du Soleil","4","+32 485 74 69 99","$$ - $$$","3533","2468","#2,310 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950781-d6553292-Reviews-Les_Saveurs_du_Soleil-Evere_Brussels.html","http://www.saveursdusoleil.com/"
"Chaussee d'Anvers 33, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12330898","false","false","50.85921","4.35494","Cameleon","4","+32 2 203 61 00","","3533","2466","#2,308 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d12330898-Reviews-Cameleon-Brussels.html",
"Boulevard du Souverain 1, Watermael-Boitsfort, Brussels 1170 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6494525","false","false","50.79815","4.41982","Il Fatto","33","+32 2 672 27 61","$$ - $$$","3533","2463","#2,305 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g947638-d6494525-Reviews-Il_Fatto-Watermael_Boitsfort_Brussels.html","http://resto-lalocanda.be"
"Avenue de Cortenbergh 134, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"bestelling@freshandyou.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8637852","false","false","50.84519","4.38984","Fresh and You","9","+32 2 732 31 13","$$ - $$$","3533","2462","#2,304 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d8637852-Reviews-Fresh_and_You-Brussels.html","http://www.freshandyou.com"
"Avenue Louise 71, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8751641","false","false","50.83248","4.35747","The Library","6","+32 2 542 48 37","","3533","2470","#2,312 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d8751641-Reviews-The_Library-Brussels.html",
"Chaussee d'Ixelles 152, Ixelles, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10860585","false","false","50.83382","4.36608","Etoile Du Liban","3",,"","3533","2464","#2,306 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136493-d10860585-Reviews-Etoile_Du_Liban-Ixelles_Brussels.html",
"Avenue du Boulevard 21, Saint-Josse-ten-Noode, Brussels 1210 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Deli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8112504","false","false","50.857708","4.357338","Les Alizes Manhattan Center","6","+32 474 53 32 49","$","3533","2465","#2,307 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1891930-d8112504-Reviews-Les_Alizes_Manhattan_Center-Saint_Josse_ten_Noode_Brussels.html","https://fr-fr.facebook.com/LesAlizesManhattanCenter"
"Rue d'Edimbourg 26, Brussels 1050 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,"contact@kamilou.be",,,,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,,,,,,,,,"13008735","false","false","50.8379","4.36432","Kamilou /Mundo B","4","+32 2 894 46 66","$$ - $$$","3533","2476","#2,317 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d13008735-Reviews-Kamilou_Mundo_B-Brussels.html","http://kamilou.be/en/cafetarias_ixelles.html"
"Rue de Fiennes 74, Brussels 1070 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"info@crepandcream.be",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8015136","false","false","50.83891","4.33088","Crep'&Cream","4","+32 492 53 02 90","","3533","2477","#2,318 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d8015136-Reviews-Crep_Cream-Brussels.html",
"Square Francois Riga 35, Schaerbeek, Brussels 1030 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5890482","false","false","50.87438","4.38658","Le Bacchus","13","+32 2 242 72 80","$$ - $$$","3533","2472","#2,314 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950786-d5890482-Reviews-Le_Bacchus-Schaerbeek_Brussels.html",
"Rue Theophile Vander Elst 3, Brussels 1170 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7105746","false","false","50.80843","4.40347","Zjin Saka Ba","7","+32 2 675 24 44","","3533","2475","#2,316 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d7105746-Reviews-Zjin_Saka_Ba-Brussels.html",
"Place de la Reine 8, Brussels 1030 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15574542","false","false","50.85953","4.36925","Nature's Blend","2","+32 492 76 09 58","","3533","2479","#2,320 of 3,627 Restaurants in Brussels","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d15574542-Reviews-Nature_s_Blend-Brussels.html","https://www.facebook.com/NaturesBlendBxl/"
"Tomberg 245, Woluwe-Saint-Lambert, Brussels 1200 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","Fast Food","European","Soups",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13448140","false","false","50.84399","4.42081","Entre & Ose","7","+32 476 64 91 79","","3533","2473","#2,315 of 3,627 Restaurants in Brussels","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1136495-d13448140-Reviews-Entre_Ose-Woluwe_Saint_Lambert_Brussels.html","http://www.entre-et-ose.be/"
"Petite rue des Bouchers 12, Brussels 1000 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Mediterranean","Middle Eastern",,,,,,,,"melissa.chami@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6043492","false","false","50.84771","4.35318","Amande & Pistache","4",,"","3533","2480","#2,321 of 3,627 Restaurants in Brussels","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188644-d6043492-Reviews-Amande_Pistache-Brussels.html",
"Avenue de Jette 228, Jette, Brussels 1090 Belgium",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"lefaceaface@hotmail.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4724789","false","false","50.87105","4.32482","Le Face a Face","5","+32 486 49 03 45","$","3533","2471","#2,313 of 3,627 Restaurants in Brussels","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g950784-d4724789-Reviews-Le_Face_a_Face-Jette_Brussels.html",
