"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Valimotie 13, Helsinki 00380 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"pitajanmaki@ravintolafactory.com",,,,,"840","480",,,,,"840","480",,,,,"840","480",,,,,"840","480",,,,,"840","480",,,,,,,,,,,"12095408","false","false","60.217827","24.879549","Ravintola Factory Pitajanmaki","11","+358 10 3205523","$$ - $$$","1558","1011","#845 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12095408-Reviews-Ravintola_Factory_Pitajanmaki-Helsinki_Uusimaa.html","http://www.ravintolafactory.com/lounasravintolat/ravintolat/helsinki-pitajanmaki/"
"Neitsytsaarentie, Helsinki 00980 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Turkish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"951745","false","false","60.22303","25.13884","Vuosaaren Kebab & Pizza","11","+358 9 3281873","$$ - $$$","1558","1112","#942 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d951745-Reviews-Vuosaaren_Kebab_Pizza-Helsinki_Uusimaa.html","http://www.vuosaarenpizzakebab.fi"
"Humikkalanrinne 1, Helsinki 00940 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1320","720",,,,,,,,,,,,,,,"1440","960",,,,,"1440","960",,,,,"1560","960",,,,,"1560","720",,,,,"19512503","false","false","60.23537","25.100693","Helsinki Beer Factory & Smokery","9","+358 40 8470412","$$ - $$$","1558","1016","#850 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19512503-Reviews-Helsinki_Beer_Factory_Smokery-Helsinki_Uusimaa.html","http://www.helsinkibeerfactory.fi/"
"Rautatientori, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15065379","false","false","60.17127","24.94496","Pystygrilli","2",,"","1558","1118","#947 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15065379-Reviews-Pystygrilli-Helsinki_Uusimaa.html","http://urbanex.ninja/kohde/rautatientorin-grillikioski"
"Meri-Rastilan tie 3, Helsinki 00980 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8093576","false","false","60.20397","25.11654","Yim Cheuk-Hung","4","+358 40 7073931","","1558","1115","#944 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d8093576-Reviews-Yim_Cheuk_Hung-Helsinki_Uusimaa.html",
"Hietalahdenranta 14, Helsinki 00180 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","American","International","Fusion",,,,,,,,,,"info@ravintolalaivaverna.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15550193","false","false","60.16051","24.92671","Ravintolalaiva Verna","3","+358 44 2374779","$$ - $$$","1558","1119","#948 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15550193-Reviews-Ravintolalaiva_Verna-Helsinki_Uusimaa.html","http://www.ravintolalaivaverna.fi"
"Siltasaarenkatu 11, Helsinki 00530 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,"info@luigipizzeria.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19859130","false","false","60.180515","24.949913","Luigi Pizzeria","6","+35844 777 9922","$","1558","1018","#852 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19859130-Reviews-Luigi_Pizzeria-Helsinki_Uusimaa.html","http://luigipizzeria.fi/"
"Eerikinkatu 41, Helsinki 00180 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9803712","false","false","60.163895","24.925566","Abolbuna Coffee Shop","2","+358 50 4393099","","1558","1114","#92 of 108 Coffee & Tea in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d9803712-Reviews-Abolbuna_Coffee_Shop-Helsinki_Uusimaa.html","https://www.facebook.com/Abolbuna-1570359473245662/"
"Sturenkatu 32-34, Helsinki 00550 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Nepali",,,,,,,,,,,"info@royalnepal.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14188932","false","false","60.195015","24.957663","Royal Nepal","3","+358 9 7535006","","1558","1017","#851 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d14188932-Reviews-Royal_Nepal-Helsinki_Uusimaa.html","http://www.royalnepal.fi"
"Malminkatu 22, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1204224","false","false","60.16723","24.92958","Ravintola Wanha Kettu","4","+358 9 6932525","","1558","1320","#1,138 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1204224-Reviews-Ravintola_Wanha_Kettu-Helsinki_Uusimaa.html","https://www.wanhakettu.fi/"
"Kantelettarentie 1 Kauppakeskus Kaari, Helsinki 00420 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19937870","false","false","60.23726","24.89163","Kamu Kebab","1","+358 45 2387661","","1558","1316","#1,134 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19937870-Reviews-Kamu_Kebab-Helsinki_Uusimaa.html","https://www.kauppakeskuskaari.fi/syo-ja-juo/kahvilat-ja-ravintolat/164/kamu-kebab"
"Tyynenmerenkatu 9 00220, Helsinki 00220 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,,"1140","720",,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1140","600",,,,,"4242774","false","false","60.15676","24.923033","Hesburger Jatkasaari","13",,"$","1558","1012","#846 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d4242774-Reviews-Hesburger_Jatkasaari-Helsinki_Uusimaa.html","http://www.hesburger.fi/ravintolat/?cid=1&rid=329"
"Huovitie 3 Linnaleirinaukio, Helsinki 00400 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"mail@curiousgoat.com","1320","720",,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","720",,,,,"19798650","false","false","60.222202","24.905203","Curious Goat","8","+358 45 2558444","$$ - $$$","1558","1020","#854 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19798650-Reviews-Curious_Goat-Helsinki_Uusimaa.html","http://www.curiousgoat.com"
"Urho Kekkosen Katu 1 dentro il shopping center Kamppi, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"info@fafas.fi","1260","660",,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"12913657","false","false","60.169","24.9335","Fafa's","6","+358 44 2374552","","1558","1120","#949 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12913657-Reviews-Fafa_s-Helsinki_Uusimaa.html","http://www.fafas.fi"
"Fredrikinkatu 46, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Healthy","Gluten Free Options","Vegetarian Friendly",,,,,,,"ravintola.makuja@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10137388","false","false","60.169014","24.93015","Makuja","27","+358 44 0570015","$$ - $$$","1558","1117","#946 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10137388-Reviews-Makuja-Helsinki_Uusimaa.html","http://www.ravintolamakuja.fi/"
"Malminrinne 2-4, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"kamppi@skiffer.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17440163","false","false","60.166817","24.930693","Skiffer Kamppi","2","+358 50 4758847","$$ - $$$","1558","1318","#1,136 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d17440163-Reviews-Skiffer_Kamppi-Helsinki_Uusimaa.html","http://www.skiffer.fi"
"Karhusuontie 75, Helsinki 00780 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,"1560","600",,,"1560","600",,,,,"1560","600",,,,,"1560","600",,,,,"1560","600",,,,,"1560","600",,,,,"1560","600",,,,,"4773794","false","false","60.2611","24.98428","Restaurant & Bar Piano 1","1","+358 9 3471186","","1558","1422","#1,230 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d4773794-Reviews-Restaurant_Bar_Piano_1-Helsinki_Uusimaa.html","http://www.vainiopiano1.fi/"
"Hameentie 11, Helsinki 00530 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","European","Vegetarian Friendly",,,,,,,,,,"info@ravintolatanner.fi","960","600",,,"900","540",,,,,"900","540",,,,,"1380","540",,,,,"1380","540",,,,,"120","0","1560","540",,,"1440","600",,,,,"15065835","false","false","60.18326","24.958443","Ravintola Tanner","37","+358 44 2422084","$$ - $$$","1558","1019","#853 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15065835-Reviews-Ravintola_Tanner-Helsinki_Uusimaa.html","http://ravintolatanner.fi/"
"Vahankyrontie 2, Helsinki 00610 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"kapyla.burgerking@restel.fi","1260","660",,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","630",,,,,"1320","660",,,,,"16825082","false","false","60.20752","24.9465","Burger King","1","+358 40 4895717","","1558","1428","#1,236 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d16825082-Reviews-Burger_King-Helsinki_Uusimaa.html","http://www.burgerking.fi"
"Tatti 17, Helsinki 00760 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"asiakaspalvelu@espressohouse.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20116349","false","false","60.274784","25.08157","Espresso House","1","+358 40 5054719","","1558","1426","#1,234 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d20116349-Reviews-Espresso_House-Helsinki_Uusimaa.html","https://fi.espressohouse.com/coffee-shops/outlet-helsinki/"
"Moby/ St Petersburg line Ferry: Princess Anastasia, Helsinki Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Russian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13372417","false","false","60.1549","24.921505","Mascalzone Latino","1",,"","1558","1423","#1,231 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d13372417-Reviews-Mascalzone_Latino-Helsinki_Uusimaa.html",
"Kanavaranta 7, Helsinki 00160 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1140","660",,,"1140","630",,,,,"1140","630",,,,,"1350","630",,,,,"1350","630",,,,,"1350","630",,,,,"1350","630",,,,,"12327968","false","false","60.16898","24.95993","Reggstaurant","1","+358 50 3501682","","1558","1425","#1,233 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12327968-Reviews-Reggstaurant-Helsinki_Uusimaa.html","http://www.reggstaurant.com/"
"Yliskylan Puistokatu 4 Kauppakeskus Saari, Helsinki 00840 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","Pizza","Grill","Pub","Street Food",,,,,,,"info@kolmenolla.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19946813","false","false","60.179935","25.05156","3-0","1","+358 40 1363653","","1558","1312","#1,131 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19946813-Reviews-3_0-Helsinki_Uusimaa.html","http://www.kolmenolla.fi/index.php"
"Hermannin rantatie 5 Shopping Center Redi, Helsinki 00580 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Moroccan","Mediterranean",,,,,,,,,,"redi@salaattiasema.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15133471","false","false","60.186962","24.977371","Salaattiasema Redi","2",,"","1558","1421","#1,229 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15133471-Reviews-Salaattiasema_Redi-Helsinki_Uusimaa.html","http://www.salaattiasema.fi"
"YliskylaN Puistokatu 4, Helsinki 00840 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,"1200","600",,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"19946822","false","false","60.179966","25.051998","Subway","1","+358 10 5049492","","1558","1313","#102 of 111 Quick Bites in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19946822-Reviews-Subway-Helsinki_Uusimaa.html","https://restaurants.subway.com/finland/helsinki/yliskylan-puistokatu-4?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=68769&utm_campaign=evergreen-2020&y_source=1_MTQ5MjY2MzktNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Fleminginkatu 6, Helsinki Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"886861","false","false","60.18507","24.95257","Kallion Seurahuone","1",,"","1558","1429","#1,237 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d886861-Reviews-Kallion_Seurahuone-Helsinki_Uusimaa.html",
"Hitsaajankatu 12, Helsinki 00810 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21040940","false","false","60.19296","25.029188","Hanko Sushi Herttoniemi","1","+358 40 4834747","$$ - $$$","1558","1427","#1,235 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d21040940-Reviews-Hanko_Sushi_Herttoniemi-Helsinki_Uusimaa.html","http://www.hankosushi.fi/hanko-sushi-helsinki/"
"Vilhonvuorenkatu 3, Helsinki 00500 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Thai",,,,,,,,,,,,,"1200","720",,,,,,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","720",,,,,"17812128","false","false","60.18744","24.96398","Korat","2","+358 50 3430444","","1558","1430","#1,238 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d17812128-Reviews-Korat-Helsinki_Uusimaa.html","http://www.koratcafe.fi/"
"Malminkaari 17-19, Helsinki 00700 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1080","720",,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1260","540",,,,,"1080","540",,,,,"20041889","false","false","60.251923","25.014412","Subway","1","+358 9 3421001","","1558","1424","#1,232 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d20041889-Reviews-Subway-Helsinki_Uusimaa.html","https://restaurants.subway.com/finland/helsinki/malminkaari-17-19?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=40673&utm_campaign=evergreen-2020&y_source=1_MTQ5MjY3MDMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Mannerheimintie 5, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11977736","false","false","60.16952","24.9405","Dubliner","5","+358 10 7664470","$$ - $$$","1558","1025","#859 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d11977736-Reviews-Dubliner-Helsinki_Uusimaa.html","https://www.raflaamo.fi/fi/helsinki/dubliner"
"Runeberginkatu 40 B, Helsinki 00260 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,,,,,,,,,,,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1020","720",,,,,"781408","false","false","60.17826","24.92243","Gyosai - Sushi","19","+358 9 2413440","$$ - $$$","1558","1028","#862 of 1,507 Restaurants in Helsinki","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d781408-Reviews-Gyosai_Sushi-Helsinki_Uusimaa.html","http://www.gyosaisushi.net"
"Mariankatu 23 Kruununhaka, Helsinki 00170 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,,,,,,"1020","630",,,,,"960","630",,,,,"960","630",,,,,"960","630",,,,,"960","630",,,,,,,,,,,"10681461","false","false","60.173733","24.956463","Coconut Street","7","+358 44 2527180","$","1558","1023","#857 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d10681461-Reviews-Coconut_Street-Helsinki_Uusimaa.html","http://www.coconut.fi"
"Kirkkokatu 6, Helsinki 00170 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Cafe","Soups","Vegetarian Friendly",,,,,,,,,"tarjoilu@tiedekahvila.fi",,,,,"1080","510",,,,,"1080","510",,,,,"1080","510",,,,,"1080","510",,,,,"900","510",,,,,,,,,,,"5942107","false","false","60.170723","24.957462","Tiedekahvila","8","+358 9 22869280","","1558","1029","#863 of 1,507 Restaurants in Helsinki","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d5942107-Reviews-Tiedekahvila-Helsinki_Uusimaa.html","http://www.tiedekahvila.fi/"
"Vanha talvitie 2, Helsinki 00580 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Nepali",,,,,,,,,,,,"gopren26@gmail.com",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,"900","660",,,,,,,,,,,"8869884","false","false","60.19034","24.97531","Ravintola Lali Gurans","2","+358 44 0715069","$","1558","1022","#856 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d8869884-Reviews-Ravintola_Lali_Gurans-Helsinki_Uusimaa.html","http://www.laligurans.fi"
"Salomonkatu 5, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Latin","Mediterranean","Spanish",,,,,,,,,,"info@cafetoria.fi","570","540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12879262","false","false","60.17009","24.933668","Cafetoria Roastery","3","+358 10 4235570","$","1558","1030","#864 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12879262-Reviews-Cafetoria_Roastery-Helsinki_Uusimaa.html","https://www.facebook.com/CafetoriaRoastery/"
"Hakaniemen Kauppahalli, Helsinki Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian",,,,,,,,,,,"reservations@pakroken.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15851241","false","false","60.17993","24.9511","Ekstrom Seafood","2","+358 9 8701569","$$ - $$$","1558","1026","#860 of 1,507 Restaurants in Helsinki","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d15851241-Reviews-Ekstrom_Seafood-Helsinki_Uusimaa.html","https://www.ekstromseafood.fi/"
"Hameentie 54, Helsinki Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"850169","false","false","60.2348","24.97143","Pizzeria Sivuraide","17","+358 9 737891","$","1558","1438","#1,246 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d850169-Reviews-Pizzeria_Sivuraide-Helsinki_Uusimaa.html","http://sivuraide.fi"
"Kaivokatu 8, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7359931","false","false","60.1702","24.94146","BeGood","5","+358 50 3665755","","1558","1021","#855 of 1,507 Restaurants in Helsinki","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d7359931-Reviews-BeGood-Helsinki_Uusimaa.html","http://begood.fi"
"Uudenmaankatu 13, Helsinki 00120 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,"info@fleuriste.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13120660","false","false","60.16467","24.941038","Fleuriste Helsinki Oy","2","+358 40 0519745","$$ - $$$","1558","1437","#1,245 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d13120660-Reviews-Fleuriste_Helsinki_Oy-Helsinki_Uusimaa.html","http://www.fleuriste.fi"
"Kahvipavunkuja 2, Helsinki 00990 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"tikkurila@mamamozza.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19815286","false","false","60.205124","25.1481","Mama Mozza Aurinkolahti","7","+358 44 7752299","$","1558","1436","#1,244 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19815286-Reviews-Mama_Mozza_Aurinkolahti-Helsinki_Uusimaa.html","http://www.mamamozza.fi/"
"Rakuunantie 19 LT1, Helsinki 00330 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"info@ravintolalacasetta.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20302294","false","false","60.201054","24.883411","La Casetta","3","+358 9 42892225","","1558","1434","#1,242 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d20302294-Reviews-La_Casetta-Helsinki_Uusimaa.html","http://ravintolalacasetta.fi/"
"Aleksanterinkatu 46, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","European","Bar","Pub",,,,,,,,,,"1320","780",,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"17581426","false","false","60.168793","24.944805","Amarillo","33","+358 10 7664700","$$ - $$$","1558","1435","#1,243 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d17581426-Reviews-Amarillo-Helsinki_Uusimaa.html","https://www.facebook.com/amarillohelsinki/"
"Ostostie 4, Helsinki 00940 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Grill","Healthy","Middle Eastern","Uzbek",,,,,,,,,"reservation@ravintolauzbekistan.fi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19700732","false","false","60.237324","25.083591","Uzbekistan Ravintola","5","+358 50 3773388","$","1558","1431","#1,239 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d19700732-Reviews-Uzbekistan_Ravintola-Helsinki_Uusimaa.html","http://www.ravintolauzbekistan.fi/"
"Solvikinkatu 4, Helsinki 00990 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,"info@ravintolasolvik.fi","1140","720",,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1260","630",,,,,"1320","630",,,,,"1320","720",,,,,"1192451","false","false","60.20243","25.152578","Ravintola Solvik","41","+358 9 72681252","$$ - $$$","1558","1440","#1,248 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d1192451-Reviews-Ravintola_Solvik-Helsinki_Uusimaa.html","http://ravintolasolvik.fi"
"Vuorikatu 14 Fennia kortteli, Helsinki 00100 Finland",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12833093","false","false","60.17167","24.94683","Namaskaar Express","7","+358 9 2781344","","1558","1432","#1,240 of 1,507 Restaurants in Helsinki","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189934-d12833093-Reviews-Namaskaar_Express-Helsinki_Uusimaa.html","http://namaskaar.fobos.fi/default.asp?item=category&CID=10006"
