"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","cuisine/16","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"20 Ranelagh, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,"info@nickscoffeecompany.com","1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","420",,,,,"10252738","false","false","53.3261","-6.25546","Nick's Coffee Company","23",,"$","2493","866","#62 of 230 Coffee & Tea in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10252738-Reviews-Nick_s_Coffee_Company-Dublin_County_Dublin.html","https://www.facebook.com/NicksCoffeeCompanyLtd/"
"59 Clanbrassil St Lwr, Dublin Ireland","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10124880","false","false","53.33251","-6.27552","Gaillot and Gray","43","+353 1 454 7781","$$ - $$$","2493","865","#748 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10124880-Reviews-Gaillot_and_Gray-Dublin_County_Dublin.html","http://www.facebook.com/GaillotGrayP"
"35 Dame Street Dublin Castle, Dublin 2, Dublin D02 XW73 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Cafe","Healthy","Vegetarian Friendly",,,,,,,,,,,,,,,"1005","585",,,,,"1005","585",,,,,"1005","585",,,,,"1005","585",,,,,"1005","585",,,,,"1005","585",,,,,"1005","585",,,,,"8603055","false","false","53.3428","-6.266971","Dubh Linn Tea Rooms","23","+353 1 460 2999","$$ - $$$","2493","1302","#120 of 230 Coffee & Tea in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8603055-Reviews-Dubh_Linn_Tea_Rooms-Dublin_County_Dublin.html",
"Swan Centre Rathmines, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11638908","false","false","53.323273","-6.265231","The Art of Coffee","10","+353 1 412 6160","$","2493","1307","#1,081 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d11638908-Reviews-The_Art_of_Coffee-Dublin_County_Dublin.html","http://www.theartofcoffee.ie"
"25 The Coombe, Dublin D08 YV07 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19139825","false","false","53.339657","-6.275806","Spitalfields","24","+353 1 454 6921","$$ - $$$","2493","864","#747 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d19139825-Reviews-Spitalfields-Dublin_County_Dublin.html","http://www.spitalfields.ie"
"97 Middle Abbey, Dublin 1 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"info@celticcookiecompany.com","1110","630",,,,,"1110","630",,,,,"1110","630",,,,,"1110","630",,,,,"1110","630",,,,,"1110","630",,,,,"1110","630",,,,,"11955838","false","false","53.39438","-6.14304","Celtic Cookie Company","14","+353 1 873 0874","$","2493","1305","#44 of 59 Dessert in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d11955838-Reviews-Celtic_Cookie_Company-Dublin_County_Dublin.html",
"10 Vernon Avenue Clontarf, Dublin 3 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Deli","Fusion","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13139865","false","false","53.35992","-6.196105","Fuel","11","+353 1 806 2566","$$ - $$$","2493","1309","#1,083 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d13139865-Reviews-Fuel-Dublin_County_Dublin.html","https://www.facebook.com/Fuel-Clontarf-1498843553685684/"
"Pembroke Road Ballsbridge, Dublin DUBLIN 4 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,"1320","960",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","960",,,,,"10241904","false","false","53.32977","-6.232307","SANUK Authentic Thai Cuisine","52","+353 1 668 7672","$","2493","863","#746 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10241904-Reviews-SANUK_Authentic_Thai_Cuisine-Dublin_County_Dublin.html","http://www.sanuk.ie"
"436 Clontarf Road Clontarf, Dublin Ireland","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,"yangschineseclontarf@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8694051","false","false","53.366867","-6.173332","Yang's","101","+353 1 833 4400","$$ - $$$","2493","871","#752 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8694051-Reviews-Yang_s-Dublin_County_Dublin.html","http://www.yangs.ie/"
"98/100 Foxrock Avenue, Dublin D18 CP22 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,"info@simplydelicious.ie","810","480",,,,,"1110","450",,,,,"1110","450",,,,,"1110","450",,,,,"1110","450",,,,,"1110","450",,,,,"1080","450",,,,,"7352991","false","false","53.27749","-6.17195","Simply Delicious","12","+353 1 289 2285","$","2493","1304","#121 of 230 Coffee & Tea in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d7352991-Reviews-Simply_Delicious-Dublin_County_Dublin.html","http://www.simplydelicious.ie/"
"1A Rathgar Road Rathmines, Dublin D06 C5H0 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","European","Wine Bar","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"voicirathmines@gmail.com","1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1410","720",,,,,"1410","720",,,,,"13220437","false","false","53.321762","-6.266261","Voici","36","+353 1 535 0540","$$ - $$$","2493","862","#745 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d13220437-Reviews-Voici-Dublin_County_Dublin.html","http://www.voici.ie"
"Manor Street Unit 5, Norseman Court, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10274695","false","false","53.351315","-6.282957","Paradise Crepe Restaurant","29",,"$","2493","868","#33 of 59 Dessert in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10274695-Reviews-Paradise_Crepe_Restaurant-Dublin_County_Dublin.html","https://www.facebook.com/Biscaffe/"
"52 Lower O'Connell Street, Dublin D01 C2P1 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food","Diner","Vegetarian Friendly",,,,,,,,,,,,,,"info@eddierockets.ie","1500","570",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1680","660",,,,,"1740","570",,,,,"1740","570",,,,,"799372","false","false","53.34417","-6.26654","Eddie Rocket's","960","+353 1 872 2374","$$ - $$$","2493","870","#751 of 2,357 Restaurants in Dublin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d799372-Reviews-Eddie_Rocket_s-Dublin_County_Dublin.html","http://www.eddierockets.ie"
"33 Clarendon St, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15570599","false","false","53.341667","-6.261667","The Connected Restaurant","8",,"","2493","1311","#1,085 of 2,357 Restaurants in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15570599-Reviews-The_Connected_Restaurant-Dublin_County_Dublin.html","http://theconnectedrestaurant.com"
"47 Shelbourne Road Ballsbridge, Dublin 4 Ireland","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,,,"restaurant","Cafe","International","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,"info@maia.ie",,,,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"900","630",,,,,"1118320","false","false","53.33038","-6.23209","Maia Restaurant","111","+353 1 667 0020","$$ - $$$","2493","880","#756 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d1118320-Reviews-Maia_Restaurant-Dublin_County_Dublin.html","http://Www.maia.ie"
"Unit 10 Royal Hibernian Way Dawson Street, Dublin DUBLIN 2 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Cafe","European","Healthy","Vegetarian Friendly",,,,,,,,,,,,,"ilfornaiodawson@icloud.com","1140","570",,,,,"1170","420",,,,,"1170","420",,,,,"1200","420",,,,,"1230","420",,,,,"1200","420",,,,,"1170","510",,,,,"13946527","false","false","53.341366","-6.25842","Il Fornaio Dawson Street","19","+353 87 205 1693","$","2493","873","#63 of 230 Coffee & Tea in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d13946527-Reviews-Il_Fornaio_Dawson_Street-Dublin_County_Dublin.html","http://ilfornaio.ie/"
"Beechwood Luas Stop Dunville Avenue, Dublin Ireland","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Cafe","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"Mimacoffee@outlook.com","1020","570",,,,,"1020","450",,,,,"1020","450",,,,,"1050","450",,,,,"1350","450",,,,,"1350","450",,,,,"1350","540",,,,,"7289154","false","false","53.32105","-6.254759","Mima Coffee Company","55","+353 1 0496 0008","$$ - $$$","2493","876","#64 of 230 Coffee & Tea in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d7289154-Reviews-Mima_Coffee_Company-Dublin_County_Dublin.html","https://www.facebook.com/MIMA-Coffee-Company-358456727625172/"
"Augustinians Saint John Priory 161 Thomas Street, Dublin 8 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,,,,,,"containercoffeedublin@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13120657","false","false","53.343533","-6.284182","Container Coffee","21","+353 1 511 1287","$","2493","878","#77 of 247 Quick Bites in Dublin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d13120657-Reviews-Container_Coffee-Dublin_County_Dublin.html","http://containercoffee.ie"
"4 Drury Hall, Stephen Street Lower, Dublin 2, Dublin DO2 NH77 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Fusion","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,"sisuizakaya@gmail.com","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"15277075","false","false","53.341232","-6.264345","Sisu Izakaya","26","+353 1 475 7777","$$ - $$$","2493","874","#753 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15277075-Reviews-Sisu_Izakaya-Dublin_County_Dublin.html","http://www.sisuizakaya.ie"
"77 Mespil Road, Dublin Ireland","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"2199322","false","false","53.333946","-6.245585","Kanum","130","+353 87 670 5180","$","2493","875","#754 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2199322-Reviews-Kanum-Dublin_County_Dublin.html","http://www.kanum.ie/"
"179 Parnell Street Diblin 1, Dublin D01 YP60 Ireland","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly",,,,,,,,,,,,,,"Parnell@musashidublin.com","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1380","720",,,,,"1380","720",,,,,"12872035","false","false","53.351303","-6.264397","Musashi Parnell Street","36","+353 1 873 3921","$$ - $$$","2493","879","#755 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d12872035-Reviews-Musashi_Parnell_Street-Dublin_County_Dublin.html","http://www.musashidublin.com"
"41 Henry Street Dublin 1, Dublin Ireland","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"info@ginosgelato.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7686503","false","false","53.349613","-6.262028","Gino's","72","+353 1 201 1705","$$ - $$$","2493","877","#34 of 59 Dessert in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d7686503-Reviews-Gino_s-Dublin_County_Dublin.html","http://www.ginosgelato.com"
"3 Prussia Street Dublin 7, Dublin D07 AE3F Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","American","Southwestern","Canadian","Vegetarian Friendly",,,,,,,,,,,,,"iNFO@THECHILISHACK.IE","1260","720",,,,,,,,,,,,,,,,,"1260","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"12360099","false","false","53.35378","-6.28577","The Chili Shack","44","+353 86 189 0753","$","2493","872","#76 of 247 Quick Bites in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d12360099-Reviews-The_Chili_Shack-Dublin_County_Dublin.html","http://www.thechilishack.ie/"
"6 Millennium Walkway, Jervis House Also another location at 45 Lower Stephen Street, Dbulin 2, Dublin Dublin 1 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8533292","false","false","53.34729","-6.26537","Wok In Noodle Bar","21",,"$","2493","1306","#1,080 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8533292-Reviews-Wok_In_Noodle_Bar-Dublin_County_Dublin.html","https://www.facebook.com/wokinnoodlebar"
"56 Manor Street, Stoneybatter, Dublin D07 EY65 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Healthy",,,,,,,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"17462164","false","false","53.35299","-6.28536","The Ramen Kitchen","17","+353 1 633 0006","$$ - $$$","2493","1319","#1,092 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d17462164-Reviews-The_Ramen_Kitchen-Dublin_County_Dublin.html","http://www.ramenkitchen.ie"
"Fonthill Road Unit 11, Liffey Valley Shopping Centre, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,"SoMa@Somaburgerco.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13143184","false","false","53.349888","-6.259933","Soma","41","+353 1 623 9144","$","2493","1314","#142 of 247 Quick Bites in Dublin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d13143184-Reviews-Soma-Dublin_County_Dublin.html","https://www.somaburgerco.ie/"
"Stillorgan Road Blackrock County Radisson Blu St. Helen's Hotel, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4880566","false","false","53.31447","-6.22483","The Orangerie Bar & Ballroom Lounge","24","+353 1 218 6000","$$ - $$$","2493","1321","#1,094 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d4880566-Reviews-The_Orangerie_Bar_Ballroom_Lounge-Dublin_County_Dublin.html","http://www.radissonblu.ie/sthelenshotel-dublin/dining"
"30 James Street, Dublin Dublin 8 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10026628","false","false","53.343224","-6.290726","U Cafe","27",,"$$ - $$$","2493","1316","#1,089 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10026628-Reviews-U_Cafe-Dublin_County_Dublin.html","https://www.facebook.com/Yu-Cafe-and-Restaurant-114730331990359/"
"Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Spanish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"790430","false","false","53.34566","-6.262663","la paloma","89",,"$$ - $$$","2493","1317","#1,090 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d790430-Reviews-La_paloma-Dublin_County_Dublin.html",
"189 Kimmage Road Lower, Dublin D6W TY02 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Thai","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,"honkaku2018@gmail.com","1380","720",,,,,"1350","960",,,,,"1350","960",,,,,"1350","960",,,,,"1350","960",,,,,"1410","720",,,,,"1410","720",,,,,"15202621","false","false","53.318962","-6.291244","Honkaku Sushi & Thai Restaurant","18","+353 1 492 5037","$$ - $$$","2493","1312","#1,086 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15202621-Reviews-Honkaku_Sushi_Thai_Restaurant-Dublin_County_Dublin.html","http://www.honkaku.ie"
"143A Phibsborough Road Phibsborough, Dublin 7 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Healthy","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,"phibsborough@camile.ie","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1440","720",,,,,"1440","720",,,,,"8769889","false","false","53.362152","-6.272339","Camile Thai Phibsborough","52","+353 1 850 0111","$$ - $$$","2493","1318","#1,091 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8769889-Reviews-Camile_Thai_Phibsborough-Dublin_County_Dublin.html","http://www.camile.ie/order-online"
"13 Chancery Street, Dublin D07 A275 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","International","Cafe",,,,,,,,,,,,,,,"hello@fegans1924.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15028846","false","false","53.34691","-6.271679","Fegan's 1924","15","+353 1 872 2788","$","2493","1320","#1,093 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15028846-Reviews-Fegan_s_1924-Dublin_County_Dublin.html","https://www.fegans1924.com/"
"8A Camden Street, Dublin 2 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Cafe","Pub","Gastropub",,,,,,,,,,,,,,"hucksdublin@gmail.com","1410","780",,,,,,,,,,,,,,,,,,,,,,,"1410","960",,,,,"1440","960",,,,,"1440","780",,,,,"15812024","false","false","53.33509","-6.26462","Hucks Dublin","30","+353 89 607 8310","$","2493","881","#757 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d15812024-Reviews-Hucks_Dublin-Dublin_County_Dublin.html","http://Www.hucksdublin.com"
"101-102 Capel Street Dublin 1, Dublin D01 H2X5 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Japanese","Thai","Malaysian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"info@mrdinh.ie","1350","720",,,,,"1350","750",,,,,"1350","750",,,,,"1350","750",,,,,"1350","750",,,,,"1350","750",,,,,"1350","750",,,,,"12385388","false","false","53.34993","-6.26957","Mr Dinh Restaurant","33","+353 1 537 2869","$$ - $$$","2493","888","#763 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d12385388-Reviews-Mr_Dinh_Restaurant-Dublin_County_Dublin.html","http://www.mrdinh.ie/"
"1 Dean's Grange Road Blackrock, Dublin A94 AW64 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Cafe","International","Pub","Gastropub","European","British","Vegetarian Friendly",,,,,,,,,,"thegrangedeansgrange@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10029993","false","false","53.28876","-6.16817","The Grange","37","+353 1 289 5651","$$ - $$$","2493","884","#760 of 2,357 Restaurants in Dublin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d10029993-Reviews-The_Grange-Dublin_County_Dublin.html","http://www.facebook.com/TheGrange1/?rf=179204572124482"
"6, Upper O'Connel Street, Dublin Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Irish","Seafood","Fast Food","British",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2667148","false","false","53.350277","-6.260353","Beshoff Restaurant","927","+353 1 872 4400","$","2493","886","#79 of 247 Quick Bites in Dublin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d2667148-Reviews-Beshoff_Restaurant-Dublin_County_Dublin.html","http://www.beshoffrestaurant.com/"
"60 Mary Street, Dublin D01 CD40 Ireland","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options","Halal","Gluten Free Options",,,,,,,,,,,,"desi@madina.ie","1380","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"919491","false","false","53.348614","-6.268164","Madina Street Food Co","305","+353 1 872 6007","$","2493","889","#764 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d919491-Reviews-Madina_Street_Food_Co-Dublin_County_Dublin.html","http://madina.ie"
"Aungier Street City Centre South, Dublin Dublin 2 Ireland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8119460","false","false","53.34123","-6.265281","Firepit","25",,"$$ - $$$","2493","1315","#1,088 of 2,357 Restaurants in Dublin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g186605-d8119460-Reviews-Firepit-Dublin_County_Dublin.html","https://www.facebook.com/pages/Firepit-Aungier-Street/308657929331217"
