"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","cuisine/16","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Vesterbrogade 149, Copenhagen 1620 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"mail@bogwbrunch.dk","960","570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"960","570",,,,,"18905787","false","false","55.67014","12.53825","B&W Brunch at B!NGS","5","+45 20 67 14 53","$$$$","2486","1655","#1,387 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d18905787-Reviews-B_W_Brunch_at_B_NGS-Copenhagen_Zealand.html","http://www.bogwbrunch.dk"
"Gothersgade 11, Copenhagen 1123 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,,,,,"info@alohabeachbar.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8487110","false","false","55.6816","12.58427","Aloha","3",,"","2486","1798","#1,524 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8487110-Reviews-Aloha-Copenhagen_Zealand.html","http://www.alohabeachbar.dk"
"Oester Farimagsgade 16b, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","American",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3733910","false","false","55.69054","12.57564","Isola di Lampedusa","11",,"","2486","1801","#1,527 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d3733910-Reviews-Isola_di_Lampedusa-Copenhagen_Zealand.html",
"Blaagaardsgade 31, St., Th, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6995409","false","false","55.69082","12.5612","Blagards Kebab","4","+45 35 39 11 13","","2486","1796","#1,522 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d6995409-Reviews-Blagards_Kebab-Copenhagen_Zealand.html",
"Oesterfaelled Torv 35C, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12674785","false","false","55.705982","12.575569","La Piazza","13","+45 33 23 20 11","$","2486","1664","#1,396 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12674785-Reviews-La_Piazza-Copenhagen_Zealand.html","http://piazza.dk"
"Vesterbrogade 3 Tivoli Food Hall, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Middle Eastern","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13189099","false","false","55.67465","12.56565","BobbaBella","26","+45 50 88 60 00","$$ - $$$","2486","1670","#1,402 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d13189099-Reviews-BobbaBella-Copenhagen_Zealand.html","https://www.bobbabella.dk/"
"Esthersvej 34 2900, Hellerup 2900 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","German","Middle Eastern","Pakistani",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15016881","false","false","55.73097","12.565913","Desi kitchen","3","+45 42 78 93 16","","53","30","#28 of 52 Restaurants in Hellerup","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g1571712-d15016881-Reviews-Desi_kitchen-Hellerup_Gentofte_Municipality_Copenhagen_Region_Zealand.html","http://Www.DESIKITCHEN.DK"
"Amagerbrogade 204B, Copenhagen 2300 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Thai",,,,,,,,,,,,,,,,,"jasminrice@hotmail.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12076425","false","false","55.64975","12.61255","Jasmin Rice","33","+45 32 55 65 55","$","2486","1672","#1,404 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12076425-Reviews-Jasmin_Rice-Copenhagen_Zealand.html","https://www.facebook.com/jasminricetakeaway/"
"Haveselskabetsvej 3A, Frederiksberg, Copenhagen 2000 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Danish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12322249","false","false","55.67275","12.54557","Dark Waiter","5",,"","2486","1667","#1,399 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g806262-d12322249-Reviews-Dark_Waiter-Frederiksberg_Copenhagen_Zealand.html","https://www.facebook.com/pg/darkwaiterdenmark/about/?ref=page_internal"
"Damhusdaemnningen 2B, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4258809","false","false","55.68125","12.47333","Damhuskanten","6",,"","2486","1671","#1,403 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4258809-Reviews-Damhuskanten-Copenhagen_Zealand.html","http://www.damhuskanten.dk"
"Banegardspladsen 1, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17691760","false","false","55.67407","12.56418","7-Eleven","6","+45 33 12 77 11","$","2486","1668","#1,400 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d17691760-Reviews-7_Eleven-Copenhagen_Zealand.html","https://www.7-eleven.dk/find-butik/"
"Fiolstraede 9, Copenhagen 1171 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21150891","false","false","55.6813","12.57245","Domingo Taco Bar","4","+45 69 16 91 47","","2486","1794","#1,520 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d21150891-Reviews-Domingo_Taco_Bar-Copenhagen_Zealand.html","http://www.domingotacobar.dk"
"Bremerholm 2, Copenhagen 1069 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","European","Healthy","Scandinavian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14090652","false","false","55.679405","12.583815","Joe & The Juice","5",,"","2486","1799","#1,525 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d14090652-Reviews-Joe_The_Juice-Copenhagen_Zealand.html","https://www.joejuice.com/stores/denmark-sjaelland/magasin-bremerholm/"
"Halmtorvet 40, Copenhagen 1700 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly",,,,,,,,,,,,,,,,"1380","840",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"790343","false","false","55.669155","12.558005","Restaurant Porn-Sak","89","+45 33 31 39 99","$","2486","1010","#829 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d790343-Reviews-Restaurant_Porn_Sak-Copenhagen_Zealand.html","http://www.pornsak.dk"
"Sankt Kjelds Plads 14, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Deli","Danish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21009848","false","false","55.71105","12.56483","Hahnemanns Kokken","6","+45 31 66 17 91","$$ - $$$","2486","1255","#1,026 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d21009848-Reviews-Hahnemanns_Kokken-Copenhagen_Zealand.html","http://hahnemannskoekken.dk"
"Trianglen 7, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","French","International","European","Contemporary","Danish",,,,,,,,,,,,"info@pasteur.dk",,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1440","960",,,,,"1440","960",,,,,"12899536","false","false","55.699104","12.576708","Pasteur","22","+45 42 67 09 07","$$ - $$$","2486","1248","#1,019 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12899536-Reviews-Pasteur-Copenhagen_Zealand.html","http://www.pasteur.dk"
"Frederiksberg Alle 58, Frederiksberg, Copenhagen 1820 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Contemporary","Danish",,,,,,,,,,,,,,,"mail@promenaden1932.dk","1200","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"6580103","false","false","55.674026","12.539909","Promenaden 1932","54","+45 22 70 79 00","$$ - $$$","2486","1252","#1,023 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g806262-d6580103-Reviews-Promenaden_1932-Frederiksberg_Copenhagen_Zealand.html","http://www.promenaden1932.dk/"
"Langeliniekaj 5, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","European","Pizza","Vegetarian Friendly",,,,,,,,,,,,,,"Langelinie@ilgabbiano.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10397411","false","false","55.69557","12.600073","Il Gabbiano","47",,"$$ - $$$","2486","1250","#1,021 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d10397411-Reviews-Il_Gabbiano-Copenhagen_Zealand.html","http://ilgabbiano.dk/?page_id=154"
"Torvegade 22, Copenhagen 1400 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16677966","false","false","55.673405","12.589513","Kato Sushi","7","+45 35 35 00 11","$$ - $$$","2486","1254","#1,025 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d16677966-Reviews-Kato_Sushi-Copenhagen_Zealand.html","http://www.katosushi.dk/"
"Noerrebrogade 180, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17433023","false","false","55.69693","12.54518","Limar","2","+45 42 43 62 13","","2486","1795","#1,521 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d17433023-Reviews-Limar-Copenhagen_Zealand.html",
"Halmtorvet 46, Copenhagen 1700 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12478929","false","false","55.668743","12.557173","Le Kaff","8","+45 25 73 85 55","$","2486","1249","#1,020 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12478929-Reviews-Le_Kaff-Copenhagen_Zealand.html","http://www.facebook.com/lekaffhalmtorvet/"
"Kalvebodbrygge 59, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Greek","Middle Eastern","Vegetarian Friendly",,,,,,,,,,,,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"3350626","false","false","55.66273","12.56147","Cafe cyprus","54",,"$","2486","1251","#1,022 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d3350626-Reviews-Cafe_cyprus-Copenhagen_Zealand.html","http://www.cafecyprus.dk/"
"Raadhuspladsen 57, Copenhagen 1550 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3440809","false","false","55.67626","12.57016","Palace Hotel Restaurant","41","+45 33 14 40 50","$$ - $$$","2486","1253","#1,024 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d3440809-Reviews-Palace_Hotel_Restaurant-Copenhagen_Zealand.html","http://palacehotelcopenhagen.com/"
"Bremensgade 77, Copenhagen 2300 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly",,,,,,,,,,,,,,"info@freshsushi.dk","1320","720",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","720",,,,,"4582767","false","false","55.66389","12.61802","Fresh Sushi","39","+45 32 11 55 88","$$ - $$$","2486","1257","#1,028 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d4582767-Reviews-Fresh_Sushi-Copenhagen_Zealand.html","http://www.freshsushi.dk/"
"Godthaabsvej 29, Frederiksberg, Copenhagen 2000 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Healthy","Scandinavian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16870326","false","false","55.68615","12.53453","Non Solo Trattoria","12","+45 38 34 02 55","$$ - $$$","2486","1256","#1,027 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g806262-d16870326-Reviews-Non_Solo_Trattoria-Frederiksberg_Copenhagen_Zealand.html","http://www.nonsolo.dk"
"Amagerbrogade 50, Copenhagen 2300 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Mediterranean","Middle Eastern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1811433","false","false","55.66302","12.60156","Kebabland II","8",,"$","2486","1504","#1,250 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1811433-Reviews-Kebabland_II-Copenhagen_Zealand.html",
"Store Kongensgade 72, Copenhagen 1264 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"1320","960",,,,,"2160","960",,,,,"2160","960",,,,,"20483515","false","false","55.68457","12.58813","Rangoli Indian Restaurant","4","+45 33 11 12 37","$$ - $$$","2486","1507","#1,253 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d20483515-Reviews-Rangoli_Indian_Restaurant-Copenhagen_Zealand.html","http://www.rangoli.dk/"
"Vandkunsten 6 Stuen til hojre, Copenhagen 1467 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"info@wok-n-roll.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9863742","false","false","55.67627","12.57426","Wok'N'Roll","7","+45 33 89 89 50","$$ - $$$","2486","1505","#1,251 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d9863742-Reviews-Wok_N_Roll-Copenhagen_Zealand.html","http://wok-n-roll.dk/"
"Dronninglundvej 10 Vanløse, Copenhagen 2720 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Scandinavian","Danish",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1221321","false","false","55.689526","12.489463","Den Gyldne Okse","45","+45 38 71 92 35","$$ - $$$","2486","1499","#1,245 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d1221321-Reviews-Den_Gyldne_Okse-Copenhagen_Zealand.html","http://www.dengyldneokse.dk/kontakt"
"Dybbolsgade 70, Copenhagen Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,,,,,,"1560","840",,,,,"1560","840",,,,,"1560","840",,,,,"1560","840",,,,,"1560","840",,,,,"1560","840",,,,,"1560","840",,,,,"801170","false","false","55.66705","12.54788","Cafe Snork","8","+45 33 31 53 14","","2486","1501","#1,247 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d801170-Reviews-Cafe_Snork-Copenhagen_Zealand.html",
"Larsbjornsstraede 20, Copenhagen 1457 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,"kontakt@ciderrevolution.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1440","990",,,,,,,,,,,"13116020","false","false","55.67868","12.569232","Ciderbar","2","+45 26 36 58 96","$$ - $$$","2486","1803","#1,529 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d13116020-Reviews-Ciderbar-Copenhagen_Zealand.html","http://www.ciderrevolution.dk"
"Lille Kongensgade 6, Copenhagen 1074 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"hello@barpoldo.dk",,,,,,,,,,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"1320","900",,,,,"21390628","false","false","55.67971","12.58436","Bar Poldo","2","+45 31 14 12 09","$","2486","1809","#1,535 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d21390628-Reviews-Bar_Poldo-Copenhagen_Zealand.html","http://www.barpoldo.dk/"
"Gammel Kongevej 19, Copenhagen 1610 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Scandinavian",,,,,,,,,,,,,,,"cafe@altan.dk","1020","600",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1020","600",,,,,"9697107","false","false","55.6739","12.55642","Altanen","7","+45 51 17 86 02","","2486","1506","#1,252 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d9697107-Reviews-Altanen-Copenhagen_Zealand.html","http://www.cafealtanen.dk"
"Noerrebrogade 88, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Pub","Danish",,,,,,,,,,,,,,"info@gaaga.dk","1440","600",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1560","900",,,,,"1560","600",,,,,"9747525","false","false","55.69229","12.5522","Gaarden & Gaden","27","+45 55 55 08 80","$$ - $$$","2486","1261","#1,032 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d9747525-Reviews-Gaarden_Gaden-Copenhagen_Zealand.html","http://gaaga.dk"
"Vesterbrogade 3, Copenhagen 1620 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7995294","false","false","55.67465","12.56565","Cafe Georg","7",,"$$ - $$$","2486","1802","#1,528 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d7995294-Reviews-Cafe_Georg-Copenhagen_Zealand.html",
"Nikolajgade 18, Copenhagen 1068 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Spanish","Barbecue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7707379","false","false","55.678364","12.582383","Cava Bar Mar y Montana","21","+45 51 88 57 02","$$ - $$$","2486","1262","#1,033 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d7707379-Reviews-Cava_Bar_Mar_y_Montana-Copenhagen_Zealand.html","http://cavabar.dk"
"Pilestraede 12A, Copenhagen 1112 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1500","690",,,,,"1590","690",,,,,"1590","690",,,,,"6374877","false","false","55.680172","12.581241","PS Bar & Grill","284","+45 70 70 10 85","$$ - $$$","2486","1810","#1,536 of 2,353 Restaurants in Copenhagen","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d6374877-Reviews-PS_Bar_Grill-Copenhagen_Zealand.html","http://psbargrill.dk/"
"Skibbroen 2, Copenhagen 2450 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,"kaptajn@kahytogkaffe.dk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12398959","false","false","55.659264","12.558303","Kahyt & Kaffe","9","+45 31 54 80 40","","2486","1267","#1,038 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12398959-Reviews-Kahyt_Kaffe-Copenhagen_Zealand.html","http://kahytogkaffe.dk"
"Stefansgade 33, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12690611","false","false","55.694942","12.543443","Stefanos Pizza","48","+45 35 82 61 64","$","2486","1264","#1,035 of 2,353 Restaurants in Copenhagen","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12690611-Reviews-Stefanos_Pizza-Copenhagen_Zealand.html",
"Jagtvej 101, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12332633","false","false","55.69586","12.550582","Kuma","18","+45 31 37 51 01","$","2486","1258","#1,029 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d12332633-Reviews-Kuma-Copenhagen_Zealand.html","http://kumacopenhagen.com"
"Ryesgade 61, Copenhagen 2100 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,"1290","0",,,,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"1290","660",,,,,"1290","0",,,,,"10678801","false","false","55.69448","12.57039","La Vita Pizza Ristorante","6",,"","2486","1498","#1,244 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d10678801-Reviews-La_Vita_Pizza_Ristorante-Copenhagen_Zealand.html","http://www.lavitapizza.dk/"
"Enghavevej 5, Copenhagen 1674 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9714280","false","false","55.67117","12.54615","1+1 Street Kitchen","12","+45 25 44 12 33","$","2486","1260","#1,031 of 2,353 Restaurants in Copenhagen","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d9714280-Reviews-1_1_Street_Kitchen-Copenhagen_Zealand.html",
"Frederiksborggade 37 Esta abierto, Copenhagen 1360 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant","Latin","Mediterranean","Spanish","European","Venezuelan","South American",,,,,,,,,,,,"bestilling@valenciana.dk",,,,,,,,,,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,"1440","1020",,,,,"1395","1020",,,,,"6620729","false","false","55.68568","12.566389","La Valenciana - Latin & Spanish Cuisine","49","+45 34 10 11 12","$$ - $$$","2486","1259","#1,030 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d6620729-Reviews-La_Valenciana_Latin_Spanish_Cuisine-Copenhagen_Zealand.html","http://www.facebook.com/Valencianacph"
"Noerrebrogade 31, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8710317","false","false","55.68838","12.55898","La Centrale","9",,"$","2486","1805","#1,531 of 2,353 Restaurants in Copenhagen","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d8710317-Reviews-La_Centrale-Copenhagen_Zealand.html",
"Stefansgade 47, Copenhagen 2200 Denmark",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"1020","540",,,,,"15276747","false","false","55.69269","12.54136","Cafe Tilda","2",,"","2486","1804","#1,530 of 2,353 Restaurants in Copenhagen","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189541-d15276747-Reviews-Cafe_Tilda-Copenhagen_Zealand.html",
