"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Rathenower Str. 6 Moabit, 10559 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian",,,,,,,,,,,,"Yogi12045@gmx.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11771502","false","false","52.52498","13.35716","Yogi Restaurant","14","+49 30 55073220","$$ - $$$","6554","5734","#4,907 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d11771502-Reviews-Yogi_Restaurant-Berlin.html","http://www.restaurant-yogi.de/"
"Knesebeckstr. 10, 12205 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,"info@eiscafe-vanilla.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14109522","false","false","52.44369","13.29377","Gelateria Vanilla","2","+49 30 80409126","","6554","5665","#225 of 278 Dessert in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d14109522-Reviews-Gelateria_Vanilla-Berlin.html","http://www.vanilla-ice-berlin.de/"
"Rauschstrasse 57-a, 13509 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Healthy","Middle Eastern",,,,,,,,,"atmategel@gmail.com","1260","720",,,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"13357083","false","false","52.583553","13.301452","Atma - Indische Kuche","4","+49 30 55061222","$","6554","5666","#4,847 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13357083-Reviews-Atma_Indische_Kuche-Berlin.html","http://atma-indische-kuche.business.site/"
"Kopernikusstr. 16, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Arabic",,,,,,,,,,,,"taim26shnkal@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12523673","false","false","52.50994","13.45547","Adam Restaurant","9","+49 30 12032854","$","6554","5732","#4,905 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12523673-Reviews-Adam_Restaurant-Berlin.html","http://m.facebook.com/arabic.adam.Restaurant/"
"Steglitzer Damm 40, 12169 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,"mammarosa.74@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18453611","false","false","52.44863","13.357839","Mamma Rosa","2","+49 163 1490825","$$ - $$$","6554","5804","#4,971 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d18453611-Reviews-Mamma_Rosa-Berlin.html","https://www.pizzeria-mamma-rosa-berlin.de/"
"Maybachufer 11, 12047 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,"info@tatas-berlin.de","1080","720",,,,,,,,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"21263206","false","false","52.4947","13.424061","TATAS Muffles","1","+49 176 36323133","$","6554","5805","#230 of 278 Dessert in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21263206-Reviews-TATAS_Muffles-Berlin.html","https://www.tatas-berlin.de/"
"Bergmannstrasse Marheineke Markthalle, Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8873379","false","false","52.48894","13.39592","Asia Snack","2","+49 30 69517583","","6554","5675","#4,856 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8873379-Reviews-Asia_Snack-Berlin.html",
"Winterfeldtstr. 17, 10781 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12961894","false","false","52.49622","13.35858","Cafe der Fragen","1","+49 30 49950328","","6554","5668","#4,849 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12961894-Reviews-Cafe_der_Fragen-Berlin.html","http://www.cafederfragen.de"
"Tauroggener Str. 3, 10589 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Thai","Vietnamese",,,,,,,,,,"mail@nguyenimbiss.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10528911","false","false","52.52355","13.30113","Nguyen Imbiss","3","+49 30 3454565","$","6554","5803","#4,970 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10528911-Reviews-Nguyen_Imbiss-Berlin.html","http://www.nguyenimbiss.de/"
"Fasanenstr. 88 Universitaetsbibliothek, 10623 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,"cafenero@gmx.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9730821","false","false","52.51026","13.33034","Cafe Nero","4","+49 30 31476034","","6554","5800","#4,967 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d9730821-Reviews-Cafe_Nero-Berlin.html","http://www.cafenero.net/"
"Bismarckstr. 45, 12169 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Greek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12802854","false","false","52.45145","13.33863","Elias' Gyrosland","5","+49 30 79782720","$","6554","5674","#4,855 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12802854-Reviews-Elias_Gyrosland-Berlin.html","https://www.facebook.com/Elias-Gyrosland-242545505904851/"
"Muhlenstrasse 46, 13187 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian",,,,,,,,,,,,"1020","540",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","1020",,,,,"13546232","false","false","52.559208","13.41289","China Town","1","+49 30 47370756","","6554","5673","#4,854 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13546232-Reviews-China_Town-Berlin.html",
"Sonnenallee 1, 12047 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Barbecue","Turkish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12516040","false","false","52.48794","13.42563","Tat Grillhaus","3","+49 30 52101268","","6554","5672","#4,853 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12516040-Reviews-Tat_Grillhaus-Berlin.html","https://www.facebook.com/Tat-Grillhaus-165945753872164/"
"Revaler Str. 99 Warschauer, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Cafe","Asian","Street Food","Middle Eastern","Pakistani",,,,,,,"z.ahmed@gmx.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8801369","false","false","52.508263","13.451555","Holi Cow","6","+49 176 63729562","$","6554","5745","#4,917 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8801369-Reviews-Holi_Cow-Berlin.html","http://m.facebook.com/pages/category/Indian-Restaurant/Holi-Cow-Pakistan-Indian-Street-Food-482119121934134/"
"Adolf-Menzel-Str. 72, 12621 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1346422","false","false","52.4973","13.57519","Sportklause","1","+49 30 5677852","","6554","5802","#4,969 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1346422-Reviews-Sportklause-Berlin.html","http://m.facebook.com/pages/Sportklause/149153528500328"
"Hochstrasse 3, 13357 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20373348","false","false","52.54942","13.38429","AC Lounge","1","+49 30 46003855","","6554","5798","#4,965 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d20373348-Reviews-AC_Lounge-Berlin.html","http://www.marriott.de/hotels/hotel-information/restaurant/berac-ac-hotel-berlin-humboldthain-park/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2"
"Georgenstr. 14/17 S-Bhf. Friedrichstraße, 10117 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Asian","Chinese","Thai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10193248","false","false","52.51986","13.38778","Asiagourmet","13","+49 30 54800842","$","6554","5741","#4,913 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10193248-Reviews-Asiagourmet-Berlin.html","http://www.asiagourmet.de"
"Richard-Wagner-Str. 54, 10585 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7897888","false","false","52.51665","13.30696","Chishkhan","1","+49 30 55464772","","6554","5799","#4,966 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7897888-Reviews-Chishkhan-Berlin.html","https://www.facebook.com/Chishkhancafe/"
"Theodor-Heuss-Platz 2, 14052 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14162842","false","false","52.509712","13.273792","mama Trattoria","17","+49 30 467260988","$$ - $$$","6554","5738","#4,910 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d14162842-Reviews-Mama_Trattoria-Berlin.html","http://mama.eu"
"Strasse des 17. Juni 136 Eg, 10623 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9730692","false","false","52.51337","13.32623","Mathe Cafe","1","+49 171 2167311","","6554","5801","#4,968 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d9730692-Reviews-Mathe_Cafe-Berlin.html","http://singh-catering.de/cafe/"
"Mohriner Allee 122, 12347 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2361194","false","false","52.44025","13.41634","Toscana","11","+49 30 67899534","$$ - $$$","6554","5676","#4,857 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2361194-Reviews-Toscana-Berlin.html","https://www.facebook.com/Toscana.Britz/"
"Drakestrasse 50, 12205 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12311420","false","false","52.44173","13.29772","Bioluske","3","+49 30 802020160","","6554","5670","#4,851 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12311420-Reviews-Bioluske-Berlin.html","http://www.lueske.berlin/"
"Oranienburger Str. 8, 10178 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican",,,,,,,,,,,,"info@mishba-gmbh.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15228186","false","false","52.525433","13.390607","Mishba","4",,"$","6554","5742","#4,914 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15228186-Reviews-Mishba-Berlin.html","http://www.mishba.de/"
"Marchwitzastr. 31, 12681 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Sushi","Asian",,,,,,,,,,,,"1320","720",,,,,"1320","900",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","720",,,,,"2690701","false","false","52.52393","13.54358","Asia & Sushi","6","+49 30 54437656","","6554","5746","#4,918 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2690701-Reviews-Asia_Sushi-Berlin.html",
"Museumsinsel Unter den Linden, Kupfergraben, Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8421343","false","false","52.51683","13.38533","Angie's Grill-Imbiss","2",,"","6554","5740","#4,912 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8421343-Reviews-Angie_s_Grill_Imbiss-Berlin.html",
"Flatowallee 28, 14055 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"info@olympia-eck.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1347989","false","false","52.51191","13.24077","Olympia Eck","6","+49 30 3044207","","6554","5739","#4,911 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1347989-Reviews-Olympia_Eck-Berlin.html","http://www.olympia-eck.de/"
"Hauptstrasse 21 Kaiser Wilhelm Platz, 10827 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"hello.sevendays@outlook.de","1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1680","600",,,,,"1680","600",,,,,"17421232","false","false","52.486416","13.356276","7 Days - finest fresh food","3","+49 30 78894770","","6554","5669","#4,850 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17421232-Reviews-7_Days_finest_fresh_food-Berlin.html","http://www.7days-finest-fresh-food.de/"
"Rosa-Luxemburg-Str. 24-26 Berlin-Mitte, 10178 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2299604","false","false","52.52544","13.41098","Eve & Adam's Salads & Smoothies","4","+49 30 28047977","","6554","5598","#219 of 278 Dessert in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2299604-Reviews-Eve_Adam_s_Salads_Smoothies-Berlin.html",
"Tauentzienstr. 9-12 Europa-Center, 10789 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,"berlin6@vapiano.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16868553","false","false","52.50413","13.33765","Vapiano","7","+49 30 23005060","$","6554","5600","#4,796 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d16868553-Reviews-Vapiano-Berlin.html","https://de.vapiano.com/en/home/"
"Brunsbuetteler Damm 317, 13591 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2203463","false","false","52.53247","13.14894","La Buona","2","+49 30 36728918","","6554","5607","#4,802 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2203463-Reviews-La_Buona-Berlin.html","http://www.ristorante-la-buona.de"
"Schoenwalder Str. 28, 13585 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1320","300",,,,,"1320","300",,,,,"1320","300",,,,,"1320","300",,,,,"1320","300",,,,,"1320","300",,,,,"1320","300",,,,,"15700125","false","false","52.54792","13.20147","Cafe' Sofra3","1",,"","6554","5606","#105 of 135 Bakeries in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15700125-Reviews-Cafe_Sofra3-Berlin.html",
"Bellevuestr. 1 Potsdamer Platz, 10785 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Vegetarian Friendly",,,,,,,,,,,"info@josty-berlin.de","1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1148054","false","false","52.510002","13.373497","Josty since 1796","735","+49 30 25751105","$$ - $$$","6554","5601","#4,797 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1148054-Reviews-Josty_since_1796-Berlin.html","https://www.facebook.com/jostyberlin/"
"Grunewaldstrasse 81, 10823 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese",,,,,,,,,,,"schoeneberg.eats@mamasbanh.com","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"16725941","false","false","52.49003","13.354138","Mamas Banh","3","+49 176 47882309","$$ - $$$","6554","5602","#4,798 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d16725941-Reviews-Mamas_Banh-Berlin.html","http://mamasbanh.com/"
"Kastanienallee 20/ Bayernallee1 Hotel Villa Kastania Charlottenburg, Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10425589","false","false","52.47658","13.60131","Restaurant Marron","3","+49 30 3000020","","6554","5605","#4,801 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10425589-Reviews-Restaurant_Marron-Berlin.html","http://www.villakastania.de/"
"Neukollner Str. 279, 12357 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Turkish","Arabic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13954353","false","false","52.424095","13.485902","Just 4 you","1","+49 30 52285163","","6554","5599","#4,795 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13954353-Reviews-Just_4_you-Berlin.html","https://www.facebook.com/JUST-4-YOU-362609503911500/"
"Skalitzer Str. 107 Ecke Manteuffelstrasse, 10997 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Vegetarian Friendly",,,,,,,,,,,,"1440","600",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1440","900",,,,,"1620","720",,,,,"1620","720",,,,,"1422321","false","false","52.49936","13.426555","Quepasa Mexicana","34","+49 30 81492614","$$ - $$$","6554","5671","#4,852 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1422321-Reviews-Quepasa_Mexicana-Berlin.html","https://www.facebook.com/quepasa.skalitzerstrasse/"
"Richardstr. 55, 12055 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","American","Mediterranean",,,,,,,,,,"Tarek.nasser.1991@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10125008","false","false","52.47165","13.44591","Bandora","1","+49 178 6333349","$$ - $$$","6554","5677","#4,858 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10125008-Reviews-Bandora-Berlin.html","https://www.berlinbandora.de/"
"Nordendstr. 46, 13156 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"info@zumtorhaus.de","1260","660",,,,,,,,,,,"1320","660",,,,,"1320","660",,,,,"1380","660",,,,,"1320","660",,,,,"1320","660",,,,,"1354477","false","false","52.58844","13.38724","Restaurant Zum Torhaus","1","+49 30 9166114","","6554","5744","#4,916 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1354477-Reviews-Restaurant_Zum_Torhaus-Berlin.html","http://www.zumtorhaus.de"
"Mariendorfer Damm 103, 12109 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1260","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1200","600",,,,,"1260","600",,,,,"15850826","false","false","52.44358","13.38647","Kebap House","1","+49 30 74206400","","6554","5603","#4,799 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15850826-Reviews-Kebap_House-Berlin.html",
"Neue Judenstrasse 1, 10179 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"1020","480",,,,,"900","480",,,,,,,,,,,"1358130","false","false","52.51549","13.41074","Betriebsrestaurant der Berliner Wasserbetriebe","2","+49 30 86440","","6554","5903","#5,055 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1358130-Reviews-Betriebsrestaurant_der_Berliner_Wasserbetriebe-Berlin.html","http://www.bwb.de/"
"Erich-Steinfurth-Strasse Ostbahnhof, 10243 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17332422","false","false","52.51216","13.43582","Arena am Ostbahnhof","2",,"","6554","5907","#5,058 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17332422-Reviews-Arena_am_Ostbahnhof-Berlin.html",
"Kottbusser Str. 1, 10999 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse","International","Turkish","Grill",,,,,,,,,"info@blackbull-grillhouse.de","1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"21070324","false","false","52.49858","13.41784","Blackbull Grillhouse","2","+49 30 69598744","","6554","5900","#5,052 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d21070324-Reviews-Blackbull_Grillhouse-Berlin.html","http://blackbull-grillhouse.de/"
"Charlottenstrasse 7, Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15185135","false","false","52.54177","13.6032","Fisch Frank","1","+49 30 33939261","","6554","5906","#5,057 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15185135-Reviews-Fisch_Frank-Berlin.html","https://www.fischfrank-berlin.de/"
"Flughafenstr. 46, 12053 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13187202","false","false","52.481","13.426396","Musty Burger","5","+49 30 83238294","","6554","5807","#4,973 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13187202-Reviews-Musty_Burger-Berlin.html","http://www.mustyburger.de"
"U-Bhf Alt-Tegel, 13507 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vietnamese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1917258","false","false","52.58913","13.28081","Saigon Box","2","+49 30 85711854","","6554","5747","#4,919 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1917258-Reviews-Saigon_Box-Berlin.html","http://m.facebook.com/pages/Saigon-Box/206401526519174"
"Reinickendorfer Str. 13, 13347 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1260","720",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,,,,,,,"17611379","false","false","52.54239","13.37013","Gia-Han","1","+49 30 47010120","","6554","5899","#5,051 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17611379-Reviews-Gia_Han-Berlin.html","http://m.facebook.com/giahanberlin/?locale2=de_DE"
