"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Ueberseeallee 5, 20457 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,"restaurant","German","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"heimat.hafencity@25hours-hotels.com",,,,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"2249149","false","false","53.541454","9.998911","heimat restaurant","418","+49 40 257777840","$$ - $$$","3226","99","#91 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2249149-Reviews-Heimat_restaurant-Hamburg.html","http://www.heimatrestaurant.com"
"Rosenstrasse Ecke Gertrudenkirchhof, 20095 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food","Vegetarian Friendly",,,,,,,,,,"1200","720",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"6871111","false","false","53.5527","10.000649","BetterBurgerCompany","67","+49 172 4404059","$","3226","679","#623 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d6871111-Reviews-BetterBurgerCompany-Hamburg.html","http://www.betterburgercompany.de"
"Reimarusstr. 9, 20459 Hamburg Germany","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014",,,,,,,,,,,"restaurant","Seafood","Mediterranean","European","Spanish","Portuguese","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,"info@casa-del-sabor.de","1320","720",,,,,,,,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","720",,,,,"1815880","false","false","53.54562","9.97529","Casa del Sabor Restaurant","354","+49 40 31768873","$$ - $$$","3226","98","#90 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1815880-Reviews-Casa_del_Sabor_Restaurant-Hamburg.html","http://www.casa-del-sabor.de"
"Ditmar-Koel-Str. 26, 20459 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","Grill","Vegetarian Friendly","Vegan Options",,,,,,,"info@nello-hamburg.de","1380","720",,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1440201","false","false","53.54578","9.97445","Nello Ristorante","241","+49 40 32846959","$$ - $$$","3226","674","#618 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1440201-Reviews-Nello_Ristorante-Hamburg.html","http://www.nello-hamburg.de"
"Frohmestr. 11, 22457 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse","European","German","Barbecue","Vegetarian Friendly",,,,,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"1440","690",,,,,"2071756","false","false","53.635307","9.918931","Jok's Steakhouse","75","+49 40 5594459","$$ - $$$","3226","681","#625 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2071756-Reviews-Jok_s_Steakhouse-Hamburg.html","http://www.joks-hamburg.de"
"Steinwegpassage 6, 20355 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish","Middle Eastern","Vegetarian Friendly",,,,,,,,,,,,,,,,"930","660",,,,,"930","660",,,,,"930","660",,,,,"930","660",,,,,"930","660",,,,,,,,,,,"1341330","false","false","53.55091","9.98244","Kardelen","22","+49 40 35713140","$","3226","689","#633 of 3,262 Restaurants in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1341330-Reviews-Kardelen-Hamburg.html","https://www.facebook.com/KardelenHamburg/"
"Milchstr. 3-4, 20148 Hamburg Germany","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Italian","European","Mediterranean","Central European","Vegetarian Friendly",,,,,,,"info@da-francesco.de","900","720","1200","1020",,,,,,,,,,,,,,,"900","720","1200","1020",,,"900","720","1200","1020",,,"900","720","1200","1020",,,"900","720","1200","1020",,,"9559186","false","false","53.570587","9.996628","Osteria da Francesco","61","+49 40 25304380","$$$$","3226","690","#634 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d9559186-Reviews-Osteria_da_Francesco-Hamburg.html","http://osteria-da-francesco.de"
"Ballindamm 40 Im Food Sky, 20095 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","American","Street Food","Vegetarian Friendly","Vegan Options",,,,,,,"info@vincent-vegan.com","1080","660",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"1260","600",,,,,"7899690","false","false","53.5514","9.996071","Vincent Vegan","97","+494076753852","$","3226","687","#631 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d7899690-Reviews-Vincent_Vegan-Hamburg.html","https://vincent-vegan.com/"
"Deichstrasse 48 - 50, 20459 Hamburg Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,"info@ristorante-vincenzo.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13144654","false","false","53.54543","9.986838","Ristorante Vincenzo","59","+49 40 59454941","$$ - $$$","3226","688","#632 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d13144654-Reviews-Ristorante_Vincenzo-Hamburg.html","https://www.ristorante-vincenzo.de/"
"Bremer Reihe 10, 20099 Hamburg Germany","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Vegetarian Friendly",,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"980225","false","false","53.553524","10.009246","China Restaurant Mei Moon","118","+49 40 2803303","$$ - $$$","3226","682","#626 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d980225-Reviews-China_Restaurant_Mei_Moon-Hamburg.html","http://www.meimoon.de/"
"Poolstr. 32, 20355 Hamburg Germany","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"kontakt@hejpapa.de","990","600",,,,,"960","540",,,,,"960","540",,,,,,,,,,,"960","540",,,,,"960","540",,,,,"990","600",,,,,"8006288","false","false","53.554256","9.979841","Hej Papa Kitchen and Coffee","72","+49 40 66872742","$$ - $$$","3226","683","#627 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8006288-Reviews-Hej_Papa_Kitchen_and_Coffee-Hamburg.html","http://hej-papa.de"
"Spitalerstr. 22 In der Perle Hamburg Passage, 20095 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese","Diner","Soups",,,,,,,,"media@lquan.de",,,,,,,"960","660",,,,,"960","660",,,,,"960","660",,,,,"960","660",,,,,"960","660",,,,,,,,,,,"13338258","false","false","53.5521","10.000238","L'Quan Vietnamesisch Fine Street Kitchen","14","+49 40 30061777","$","3226","685","#629 of 3,262 Restaurants in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d13338258-Reviews-L_Quan_Vietnamesisch_Fine_Street_Kitchen-Hamburg.html","http://lquan.de"
"Ballindamm 17, 20095 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,"me@mercedesbenzhamburg.de",,,,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"7321457","false","false","53.553986","9.998271","Mercedes me Store Hamburg","27","+49 40 69414452","$$ - $$$","3226","960","#878 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d7321457-Reviews-Mercedes_me_Store_Hamburg-Hamburg.html","http://www.mercedes-benz.com/de/mercedes-me/store/mercedes-me-store-hamburg/"
"Thadenstrasse 15, 22767 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Japanese","Vietnamese","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15035694","false","false","53.556324","9.961864","Ume no hana","25","+49 40 43092979","$$ - $$$","3226","954","#872 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d15035694-Reviews-Ume_no_hana-Hamburg.html","http://www.facebook.com/Ume-no-hana-116029055855741/"
"Hein-Hoyer-Str. 63, 20359 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pub","German","Bar","European","Vegetarian Friendly",,,,,,,"tisch@allesElbe.de",,,,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1500","960",,,,,"1500","960",,,,,"8602843","false","false","53.553078","9.962992","Alles Elbe","34","+49 40 28474009","$$ - $$$","3226","684","#628 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8602843-Reviews-Alles_Elbe-Hamburg.html","http://alleselbe.de/"
"Lange Reihe 54, 20099 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Hawaiian",,,,,,,,,,,"info@maui-poke.de","1230","750",,,,,"1230","690",,,,,"1230","690",,,,,"1230","690",,,,,"1230","690",,,,,"1230","690",,,,,"1230","750",,,,,"15529585","false","false","53.557304","10.011144","Maui Poke Guys","18","+49 40 84705860","$$ - $$$","3226","951","#869 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d15529585-Reviews-Maui_Poke_Guys-Hamburg.html","http://Maui-poke.de"
"Cuxhavener Str. 355, 21149 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Sushi","Asian","Mongolian","Vegetarian Friendly",,,,,,,,"info@kaiser-pavillon-hh.de","1410","690",,,,,"900","690","1380","1020",,,"900","690","1380","1020",,,"900","690","1380","1020",,,"900","690","1380","1020",,,"900","690","1380","1020",,,"1410","690",,,,,"6464430","false","false","53.47253","9.84929","Kaiser Pavillon","72","+49 40 76960719","$$ - $$$","3226","952","#870 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d6464430-Reviews-Kaiser_Pavillon-Hamburg.html","http://www.kaiserpavillon-hh.de/"
"Fuhlsbuettler Str. 527, 22337 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Greek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6684622","false","false","53.60889","10.03793","Restaurant Athen","11","+49 40 38638510","","3226","953","#871 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d6684622-Reviews-Restaurant_Athen-Hamburg.html",
"Beim Grunen Jager 21, 20359 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"1410","600",,,,,"12596673","false","false","53.55866","9.96347","Hatari the corner","18","+49 40 41355924","$$ - $$$","3226","956","#874 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12596673-Reviews-Hatari_the_corner-Hamburg.html","http://www.hatarithecorner.com"
"Tatenberger Deich 162, 21037 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Vegetarian Friendly",,,,,,,,,,"service@faehrhaus-tatenberg.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1356064","false","false","53.49525","10.08351","Faehrhaus Tatenberg","25","+49 40 7372227","$$ - $$$","3226","958","#876 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1356064-Reviews-Faehrhaus_Tatenberg-Hamburg.html","http://www.faehrhaus-tatenberg.de/index.php/restaurant"
"Eppendorfer Weg 255, 20251 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,"1080","600",,,,,,,,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"8713938","false","false","53.58362","9.976697","Cafe Amira","14","+49 40 60783060","$$ - $$$","3226","959","#877 of 3,262 Restaurants in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8713938-Reviews-Cafe_Amira-Hamburg.html","http://cafe-amira.de/"
"Hofweg 68, 22085 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"5111152","false","false","53.57419","10.01532","Ristorante Farinelli da Franco","62","+49 40 22693136","$$ - $$$","3226","686","#630 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5111152-Reviews-Ristorante_Farinelli_da_Franco-Hamburg.html","http://www.farinelli-da-franco.com/de/index.html"
"Maretstr. 60, 21073 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Spanish","Mediterranean","Vegetarian Friendly",,,,,,,,,"1410","1020",,,,,"1410","1020",,,,,,,,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"3958473","false","false","53.45294","9.98227","Meson Galicia","37","+49 4349 407666315","$$ - $$$","3226","691","#635 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d3958473-Reviews-Meson_Galicia-Hamburg.html","http://www.meson-galicia.de/"
"Veringstr. 26, 21107 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Portuguese","European","Vegetarian Friendly",,,,,,,,,"1440","600",,,,,,,,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"2007903","false","false","53.516197","9.987411","O Atlantico","40","+49 40 75662727","$$ - $$$","3226","697","#641 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2007903-Reviews-O_Atlantico-Hamburg.html","https://www.facebook.com/RestaurantAtlantico/"
"Strandweg, 22587 Hamburg Germany","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","German","European","Vegetarian Friendly",,,,,,,,,,"1260","660",,,,,"1080","660",,,,,"1080","660",,,,,"1080","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1344963","false","false","53.555912","9.805253","Ponton op'n Bulln","82","+49 40 86645127","$$ - $$$","3226","692","#636 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1344963-Reviews-Ponton_op_n_Bulln-Hamburg.html","http://www.pontonopnbulln.de"
"Notkestr. 2, 22607 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1354113","false","false","53.573406","9.891389","Bistro Samarkand","31","+49 40 8903228","$","3226","696","#640 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1354113-Reviews-Bistro_Samarkand-Hamburg.html","https://www.facebook.com/pages/Bistro-Samarkand/155398164483327"
"Brandstwiete 36, 20457 Hamburg Germany","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1349278","false","false","53.547268","9.996751","Porta Nova","71","+49 40 50745246","$$ - $$$","3226","700","#644 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1349278-Reviews-Porta_Nova-Hamburg.html","https://www.portanovahamburg.com/"
"Fischers Allee 78, 22763 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,"hamburg@schlecks.com","1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"13569309","false","false","53.55264","9.92263","Schlecks Ice Cream & Candies","17","+49 40 18989781","$","3226","695","#639 of 3,262 Restaurants in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d13569309-Reviews-Schlecks_Ice_Cream_Candies-Hamburg.html","http://www.schlecks.com"
"Amsinckstr. 70, 20097 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","Mediterranean","Vegetarian Friendly",,,,,,,,"Info@allido-hamburg.de","1380","1020",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","1020",,,,,"1039115","false","false","53.542095","10.026813","Al Lido","167","+49 40 23688975","$$ - $$$","3226","694","#638 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1039115-Reviews-Al_Lido-Hamburg.html","http://www.allido-hamburg.de"
"Niendorfer Gehege 50, 22453 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","European","Vegetarian Friendly",,,,,,,,,"restaurant@waldcafe-corell.de","1320","660",,,,,,,,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"3674898","false","false","53.615833","9.932343","Waldcafe Corell","57","+49 40 585378","$$ - $$$","3226","955","#873 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d3674898-Reviews-Waldcafe_Corell-Hamburg.html","http://www.waldcafe-corell.de/index.php3?page=impressum"
"Grindelallee 31, 20146 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pakistani","Middle Eastern","Vegetarian Friendly","Vegan Options",,,,,,,,"info@balutschi.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3786355","false","false","53.56573","9.98225","Balutschi","31","+49 40 452479","$$ - $$$","3226","693","#637 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d3786355-Reviews-Balutschi-Hamburg.html","http://www.balutschi.com/"
"Bleichenbruecke 11, 20354 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Vegetarian Friendly","Vegan Options",,,,,,,,,"kontakt@kaiserwetter-catering.de",,,,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1020","540",,,,,"10795326","false","false","53.55207","9.987833","Kaiserwetter","35","+49 40 401895911","$","3226","699","#643 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d10795326-Reviews-Kaiserwetter-Hamburg.html","http://www.kaiserwetter-catering.de/catering-hamburg/laeden.html"
"Grindelallee 79, 20146 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Central American","American","South American","Vegetarian Friendly","Vegan Options",,,,,,"adm.qrito@outlook.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8828358","false","false","53.567314","9.980756","Qrito","23","+49 40 44405273","$","3226","698","#642 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8828358-Reviews-Qrito-Hamburg.html","http://www.qrito.hamburg"
"Bei den St. Pauli-Landungsbruecken 3, 20359 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,"info@hafen-klub-gastronomie.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4112568","false","false","53.54571","9.96853","Hafen-Klub Hamburg","15","+49 40 31790580","$$$$","3226","957","#875 of 3,262 Restaurants in Hamburg","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d4112568-Reviews-Hafen_Klub_Hamburg-Hamburg.html","http://www.hafen-klub-gastronomie.de"
