"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"21/23 Cours Jules Courmont Les Halles De L'Hôtel Dieu, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","French","Deli",,,,,,,"conatct@maison-vianey.fr",,,,,,,"1170","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"1320","540",,,,,"17652653","false","false","45.75844","4.836933","Maison Vianey Halles de Hotel-Dieu","33","+33 4 78 82 51 56","$$$$","2669","1822","#1,721 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d17652653-Reviews-Maison_Vianey_Halles_de_Hotel_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.maison-vianey.fr"
"40 Avenue de La Republique, 69370 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Bar","Pizza","Pub",,,,,,"jdsd@free.fr",,,,,,,"930","450",,,,,"600","450",,,,,"600","450",,,,,"600","450",,,,,"600","450",,,,,"780","480","1320","1020",,,"10674894","false","false","45.809254","4.798338","Les Jardins de Saint Didier","11","+33 4 78 35 82 25","$$ - $$$","2669","1773","#1,677 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10674894-Reviews-Les_Jardins_de_Saint_Didier-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.saintdidiermtdor.fr/page-164-restaurant-bar--le-jardin-de-st-didier.html"
"65 rue de Marseille, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Brew Pub","Bar","Pub","Wine Bar",,,,,,,,,,,,,,,,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"16717971","false","false","45.74889","4.83834","Barcandier","4",,"$$ - $$$","2669","1776","#1,679 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d16717971-Reviews-Barcandier-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/barcandier/"
"9 rue Lanterne, 69001 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,"780","390",,,,,,,,,,,"1200","390",,,,,"1200","390",,,,,"1200","390",,,,,"1200","390",,,,,"1200","390",,,,,"15073432","false","false","45.76672","4.832","Au Pain des Traboules","3","+33 4 78 28 36 69","","2669","1825","#1,724 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d15073432-Reviews-Au_Pain_des_Traboules-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://au-pain-des-traboules.business.site/"
"31 T Place Jules Ferry, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9812181","false","false","45.76764","4.859305","Voyou","28","+33 4 37 24 30 52","$$ - $$$","2669","1775","#1,678 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d9812181-Reviews-Voyou-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"28 rue Henri Germain, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Barbecue","Healthy","Wine Bar",,,,,,,"info@astra-lyon.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21268021","false","false","45.76377","4.83469","Astra","4","+33 6 31 21 27 51","$$ - $$$","2669","1771","#1,675 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d21268021-Reviews-Astra-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.astra-lyon.fr"
"31 cours Franklin Roosevelt, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Tunisian","Mediterranean",,,,,,,,"serviceclients@masmoudi.com",,,,,,,,,,,,,"840","660","1140","900",,,"840","660","1140","900",,,"840","660","1140","900",,,"840","660","1140","900",,,"1140","600",,,,,"10332994","false","false","45.76915","4.84754","Patisserie Masmoudi Lyon","8","+33 4 78 89 94 06","$$ - $$$","2669","1780","#33 of 53 Dessert in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10332994-Reviews-Patisserie_Masmoudi_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.patisseriemasmoudi.fr"
"25 rue Saint Jerome, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9783374","false","false","45.7484","4.84258","O Cantinho de Portugal","17","+33 4 72 73 22 69","$$ - $$$","2669","1827","#1,726 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d9783374-Reviews-O_Cantinho_de_Portugal-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"122 route de Vienne, 69008 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9564609","false","false","45.73686","4.85261","Roi Du Poulet","9",,"$","2669","1779","#1,682 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d9564609-Reviews-Roi_Du_Poulet-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"20 rue Terme, 69001 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Belgian","European",,,,,,,,,"1200","690",,,,,"1200","690",,,,,"1200","690",,,,,"1200","690",,,,,"1200","690",,,,,"1200","690",,,,,"1200","690",,,,,"3737524","false","false","45.76807","4.831911","Frite Alors !","311","+33 4 78 58 61 73","$$ - $$$","2669","1124","#1,063 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3737524-Reviews-Frite_Alors-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://fritealors.com"
"124 rue du Dauphine 69003, 69003 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Contemporary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3927336","false","false","45.754257","4.873392","Cafe Obamo","30",,"$","2669","1125","#1,064 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3927336-Reviews-Cafe_Obamo-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"162 cours Docteur Long, 69003 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,"lemontchatois03@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10025756","false","false","45.75287","4.89505","Le Monchatois","8","+33 4 78 54 53 70","$$ - $$$","2669","1772","#1,676 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10025756-Reviews-Le_Monchatois-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/lemontchatois"
"96 rue Montesquieu, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5494154","false","false","45.75068","4.84593","Kaya","34","+33 4 37 66 43 42","$$ - $$$","2669","1824","#1,723 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d5494154-Reviews-Kaya-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://restaurant-kaya.com"
"5 Rue Dumenge 69004, 60004 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Asian",,,,,,,,,"900","720","1380","1110",,,"900","720","1380","1110",,,"900","720","1380","1110",,,"900","720","1380","1110",,,"900","720","1380","1110",,,"900","720","1380","1110",,,"900","720","1380","1110",,,"6642573","false","false","45.77679","4.83364","Yoshi","38","+33 4 78 30 99 94","$$ - $$$","2669","1136","#1,075 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d6642573-Reviews-Yoshi-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://restaurant.yoshi.free.fr"
"17 rue Sainte Catherine, 69001 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9995713","false","false","45.76845","4.834182","Sofffa","22","+33 6 65 15 86 86","$","2669","1137","#15 of 38 Coffee & Tea in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d9995713-Reviews-Sofffa-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://sofffa.com"
"6 rue Passet, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese","Chinese","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4735919","false","false","45.75497","4.840727","Saigon Gourmet","59","+33 4 78 58 18 27","$$ - $$$","2669","1135","#1,074 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d4735919-Reviews-Saigon_Gourmet-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"62 rue Servient, 69003 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Deli","Street Food","French","Cafe","International","Vegetarian Friendly",,,,"contact@felicie.co",,,,,,,"1020","420",,,,,"1020","420",,,,,"1020","420",,,,,"1020","420",,,,,"1020","420",,,,,,,,,,,"4173578","false","false","45.76024","4.84785","Felicie","27","+33 4 78 95 38 10","$","2669","1138","#1,076 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d4173578-Reviews-Felicie-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.felicie.co/"
"223 rue de Crequi, 69003 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,"labalancoire@outlook.fr",,,,,,,"900","660",,,,,"1290","660",,,,,"1290","660",,,,,"1410","660",,,,,"900","660",,,,,,,,,,,"13422849","false","false","45.75773","4.84825","la balancoire","14","+33 4 78 60 50 01","$$ - $$$","2669","1132","#1,071 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d13422849-Reviews-La_balancoire-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/la-balan%C3%A7oire-591713257624288/"
"11 Place Jules Guesde, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10818879","false","false","45.74719","4.83778","Bouillon de Culture","28","+33 4 78 58 84 72","$$ - $$$","2669","1133","#1,072 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10818879-Reviews-Bouillon_de_Culture-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/bonjourbouillon/"
"67 rue Montesquieu angle rue Chalopin, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,"840","690","1140","990",,,"840","690","1140","990",,,"840","690","1140","990",,,"840","690","1140","990",,,"840","600","1140","960",,,"13125649","false","false","45.7516","4.84458","Ma Grand-mere fait du velo","4","+33 6 01 91 81 71","","2669","1789","#1,690 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d13125649-Reviews-Ma_Grand_mere_fait_du_velo-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://magrandmerefaitduvelo.com/"
"6 rue de la Charite, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Contemporary","Healthy","Vegetarian Friendly",,,,,,,"hello@sainplement.net","900","720","1320","1080",,,"960","600","1320","1080",,,"960","600","1320","1080",,,"960","600","1320","1080",,,"960","600","1320","1080",,,"960","600","1320","1080",,,"900","660","1320","1080",,,"3220430","false","false","45.75582","4.83297","sain'plement","48","+33 4 72 60 95 90","$","2669","1134","#1,073 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3220430-Reviews-Sain_plement-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://sainplement.net"
"at the convention center in Lyon, Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4914342","false","false","45.78515","4.85367","Le Pain de la Cite","11",,"","2669","1786","#36 of 56 Quick Bites in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d4914342-Reviews-Le_Pain_de_la_Cite-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"47 rue Bonnand, 69003 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15024466","false","false","45.74912","4.884041","Les Tontons Burgers","7","+33 9 82 25 59 49","","2669","1785","#1,687 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d15024466-Reviews-Les_Tontons_Burgers-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://borneoapp.com/TontonBurgerMontchat"
"26 rue Sergent Michel Berthet, 69009 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8554336","false","false","45.77154","4.80522","Caffe e Cuccine","14","+33 4 78 83 58 01","","2669","1832","#1,731 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d8554336-Reviews-Caffe_e_Cuccine-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"5 Place Fernand Rey, 69001 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19383802","false","false","45.7691","4.82971","Chez Les Tartes","3","+33 9 88 09 20 82","","2669","1833","#1,732 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d19383802-Reviews-Chez_Les_Tartes-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://chez-les-tartes.eatbu.com/?lang=en"
"Cours Gambetta, 69003 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4603475","false","false","45.75121","4.85441","Pat o Cafee","6",,"","2669","1840","#1,739 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d4603475-Reviews-Pat_o_Cafee-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"13 rue General Plessier, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,"contact@pog-cafe.fr",,,,,,,"900","690",,,,,"900","690",,,,,"900","690",,,,,"900","690",,,,,"900","690",,,,,,,,,,,"12083063","false","false","45.75125","4.82634","Pog Cafe","17","+33 9 86 65 75 35","$","2669","1131","#1,070 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12083063-Reviews-Pog_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.pog-cafe.fr/"
"112 cours Charlemagne Centre commercial Confluence, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Seafood","European",,,,,,,"serviceclients@lacriee.com","900","720","1350","1140",,,"870","720","1350","1140",,,"870","720","1350","1140",,,"870","720","1350","1140",,,"870","720","1350","1140",,,"870","720","1380","1140",,,"900","720","1380","1140",,,"3452836","false","false","45.741806","4.815833","LA CRIEE LYON-CONFLUENCE","760","+33 4 72 16 00 00","$$ - $$$","2669","1835","#1,734 of 2,792 Restaurants in Lyon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3452836-Reviews-LA_CRIEE_LYON_CONFLUENCE-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.lacriee.com/restaurants/lyon/"
"21 Boulevard de l'Europe, Pierre-Benite, 69310 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15707905","false","false","45.70583","4.821164","Restaurant de L'Europe","4","+33 4 78 50 81 48","","2669","1839","#1,738 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d15707905-Reviews-Restaurant_de_L_Europe-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"28 boulevard Jules Favre, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Barbecue","Sushi","Asian","Korean","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15710366","false","false","45.76392","4.85802","DD Sushi","8","+33 9 87 41 59 67","$","2669","1790","#1,691 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d15710366-Reviews-DD_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/DD-SUSHI-la-part-dieu-2098953596815663/"
"73 rue de Seze, 69006 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,"900","720",,,,,"900","720",,,,,"900","720",,,,,"900","720",,,,,"900","720",,,,,,,,,,,"6702397","false","false","45.76875","4.85082","L'Alhambra","21","+33 4 72 15 08 43","$$ - $$$","2669","1784","#1,686 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d6702397-Reviews-L_Alhambra-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"95 rue de Gerland, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,"870","720",,,,,"870","720",,,,,"870","720",,,,,"870","720","1380","1080",,,"870","720","1380","1080",,,,,,,,,"17747505","false","false","45.73616","4.83977","L'elemenTerre","3","+33 6 67 26 40 54","$$ - $$$","2669","1838","#1,737 of 2,792 Restaurants in Lyon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d17747505-Reviews-L_elemenTerre-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.facebook.com/L%C3%A9l%C3%A9menterre-303123997281216/"
"27 rue Rachais, 69007 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Asian","Sushi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2215644","false","false","45.7515","4.85165","Umai","12","+33 4 78 69 45 31","$$ - $$$","2669","1782","#1,684 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d2215644-Reviews-Umai-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.restaurant-umai.com"
"33 Place Bellecour, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7334240","false","false","45.75796","4.83013","Cafe Bellecour","96","+33 4 78 37 03 63","$$ - $$$","2669","1788","#1,689 of 2,792 Restaurants in Lyon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d7334240-Reviews-Cafe_Bellecour-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"151 avenue Felix Faure À proximité de la gare Part Dieu, 69003 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Lebanese","Fast Food","Mediterranean","Middle Eastern",,,,,,"libanaislyon@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10734648","false","false","45.75471","4.86547","Libanais Lyon","12","+33 9 82 22 51 83","$$ - $$$","2669","1837","#1,736 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10734648-Reviews-Libanais_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.facebook.com/libanaislyon"
"4 Place Neuve Saint Jean, 69005 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","European",,,,,,,,"contact@le-gourmand-lyon.com","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"2278513","false","false","45.76272","4.827256","Le Gourmand de Saint Jean","651","+33 9 53 43 29 74","$$ - $$$","2669","1783","#1,685 of 2,792 Restaurants in Lyon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d2278513-Reviews-Le_Gourmand_de_Saint_Jean-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://le-gourmand-lyon.com"
"7 rue Jean de Tournes, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Deli",,,,,,,,"maisonogier@gmail.com",,,,,,,"840","510","1140","900",,,"840","510","1140","900",,,"840","510","1140","900",,,"840","510","1140","900",,,"840","510","1140","900",,,,,,,,,"12112657","false","false","45.760773","4.834674","Maison Ogier","4","+33 4 78 37 61 77","$","2669","1831","#1,730 of 2,792 Restaurants in Lyon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d12112657-Reviews-Maison_Ogier-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.facebook.com/pg/MaisonOgierCharcuterieTraiteur/about/"
"6 rue Villeneuve, 69004 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Afghani","Vegetarian Friendly",,,,,,,,,,,,,,,"840","720","1380","1200",,,"840","720","1380","1200",,,"840","720","1380","1200",,,"840","720","1380","1200",,,"840","720","1380","1200",,,"840","720","1380","1200",,,"1328180","false","false","45.77493","4.82898","Azur Afghan","38","+33 4 78 39 66 19","$$ - $$$","2669","1140","#1,078 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d1328180-Reviews-Azur_Afghan-Lyon_Rhone_Auvergne_Rhone_Alpes.html",
"39 B rue des Farges, 69005 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","French","American","International",,,,,,"coffeepacklyon@gmail.com",,,,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,,,,,,,"15087814","false","false","45.75621","4.82047","Coffee Pack","6","+33 4 78 25 11 91","$$ - $$$","2669","1836","#1,735 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d15087814-Reviews-Coffee_Pack-Lyon_Rhone_Auvergne_Rhone_Alpes.html","https://www.facebook.com/coffeepacklyon/"
"9 Place Saint Paul, 69005 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Sushi","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10733659","false","false","45.76637","4.82776","Sushy Dee","9","+33 4 72 07 91 94","$","2669","1787","#1,688 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d10733659-Reviews-Sushy_Dee-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://sushydee.fr"
"112 boulevard de la Croix Rousse, 69001 Lyon France","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vietnamese","Cambodian",,,,,,"bobunboulevardrestaurant@gmail.com","1350","690",,,,,,,,,,,"1350","1140",,,,,"870","690","1350","1140",,,"870","690","1350","1140",,,"870","690","1350","1140",,,"1350","690",,,,,"8153628","false","false","45.77392","4.827517","Bobun Boulevard","109","+33 7 88 10 55 99","$","2669","1834","#1,733 of 2,792 Restaurants in Lyon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d8153628-Reviews-Bobun_Boulevard-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.bobunboulevard.fr/"
"100 cours Charlemagne, 69002 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,"info@csgl.fr",,,,,,,"870","705",,,,,"870","705",,,,,"870","705",,,,,"870","705",,,,,"870","705",,,,,,,,,,,"5799792","false","false","45.74073","4.81891","Le Bien-Etre","7","+33 6 51 16 23 61","$","2669","1845","#1,744 of 2,792 Restaurants in Lyon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d5799792-Reviews-Le_Bien_Etre-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.facebook.com/LeBienEtreCSGL/"
"20 rue du Bat D Argent, 69001 Lyon France",,,,,,,,,,,,,,,,,,,,,"restaurant","Moroccan","Mediterranean","Middle Eastern",,,,,,,"lamamounialyon@hotmail.fr","840","0","1320","1140",,,"840","0","1320","1140",,,"840","0","1320","1140",,,"840","0","1320","1140",,,"840","0","1320","1140",,,"840","0","1350","1140",,,"840","0","1350","1140",,,"3419976","false","false","45.76611","4.836722","Mamounia","123","+33 4 78 28 68 44","$$ - $$$","2669","1849","#1,748 of 2,792 Restaurants in Lyon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187265-d3419976-Reviews-Mamounia-Lyon_Rhone_Auvergne_Rhone_Alpes.html","http://www.lamamouniarestaurant.fr/"
