"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Travessa do Conde da Ponte 3, Lisbon 1300-141 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13341137","false","false","38.70104","-9.18144","Restaurante Linha 27","3","+351 21 363 7953","","4828","3462","#3,208 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d13341137-Reviews-Restaurante_Linha_27-Lisbon_Lisbon_District_Central_Portugal.html",
"Passeio do Adamastor 10A, Lisbon 1990-007 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12709965","false","false","38.758522","-9.095418","Coffee Please","4","+351 21 133 4135","","4828","3468","#117 of 156 Coffee & Tea in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12709965-Reviews-Coffee_Please-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua da Gloria 3, Lisbon 1250-114 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,"turimrestauradoreshotel@turimhoteis.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11711074","false","false","38.71602","-9.14318","Turim Restauradores Hotel Restaurante","18","+351 21 340 0270","$$ - $$$","4828","3470","#3,215 of 4,919 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d11711074-Reviews-Turim_Restauradores_Hotel_Restaurante-Lisbon_Lisbon_District_Central_Portugal.html","https://www.turim-hotels.com/hoteis/-110#services"
"Rua Dom Luis de Noronha 32C, Lisbon 1050-071 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Pub","Portuguese",,,,,,,,,,"laranjeira2013@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16805501","false","false","38.73923","-9.1563","Bar O Sitio","2","+351 914 218 545","","4828","3471","#3,216 of 4,919 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d16805501-Reviews-Bar_O_Sitio-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida Elias Garcia 185, Lisbon 1050-099 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Pub","Portuguese",,,,,,,,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"17425740","false","false","38.738136","-9.152028","Cervejaria Sereia","5","+351 21 796 3587","$$ - $$$","4828","3467","#3,213 of 4,919 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d17425740-Reviews-Cervejaria_Sereia-Lisbon_Lisbon_District_Central_Portugal.html",
"Travessa do Carvalho 27/29 Cais do Sodre, Lisbon 1200-097 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"1200","450",,,,,"1200","450",,,,,"1200","450",,,,,"1200","450",,,,,"1200","450",,,,,"1200","450",,,,,"1200","450",,,,,"12074101","false","false","38.7078","-9.146092","Leitaria","35",,"$","4828","3473","#3,217 of 4,919 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12074101-Reviews-Leitaria-Lisbon_Lisbon_District_Central_Portugal.html","http://www.leitaria-lisboa.com"
"Rua da Prata 64-66, Lisbon 1100-419 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,"cafebuondidabaixa@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6033438","false","false","38.70971","-9.13635","Cafe Buondi","19",,"$","4828","3472","#56 of 67 Quick Bites in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d6033438-Reviews-Cafe_Buondi-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida Duque de Avila N.o 141B, Lisbon 1050-081 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Soups",,,,,,,,,,,,"apoioaocliente@biomercado.com.pt","1200","600",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540","1440","1260",,,"1200","540",,,,,"15155652","false","false","38.73507","-9.146883","Biomercado","3","+351 967 858 091","","4829","3681","#3,410 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d15155652-Reviews-Biomercado-Lisbon_Lisbon_District_Central_Portugal.html","http://www.biomercado.com.pt/restaurante-biologico/"
"Rua Angela Pinto 40, Lisbon 1900-069 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Middle Eastern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14772707","false","false","38.73564","-9.13298","Nel'sun","2","+351 21 138 1864","$","4829","3683","#3,412 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d14772707-Reviews-Nel_sun-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/Chez-Nelsun-1775041689242197/"
"Rua da Palmeira 15 Por cima do Restaurante Terra, Lisbon 1200-311 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","African","Mediterranean","European","Healthy","Portuguese",,,,,,,,,"geral@almafidalga.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10113723","false","false","38.714878","-9.149271","Alma Fidalga","5","+351 911 164 248","$$ - $$$","4829","3686","#3,415 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d10113723-Reviews-Alma_Fidalga-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/almafidalga"
"Rua Coronel Bento Roma n 16 Alvalade, Lisbon 1700-122 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,"geral.tavola@gmail.com",,,,,,,"1560","840",,,,,"1560","840",,,,,"1560","840",,,,,"1560","840",,,,,"1620","840",,,,,"1620","1320",,,,,"17567852","false","false","38.7484","-9.13783","Tavola Bar & Lounge","2","+351 21 848 2876","$","4828","3464","#3,210 of 4,919 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d17567852-Reviews-Tavola_Bar_Lounge-Lisbon_Lisbon_District_Central_Portugal.html",
"Esplanada Dom Carlos I Oceanario, Lisbon 1990-005 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,"960","750",,,,,"960","720","1440","1200",,,"960","720","1440","1200",,,"960","720","1440","1200",,,"960","720","1440","1200",,,"960","720","1440","1200",,,"960","750","1440","1200",,,"1576153","false","false","38.76267","-9.09395","Agua e Sal","12","+351 21 893 6189","$$ - $$$","4828","3466","#3,212 of 4,919 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d1576153-Reviews-Agua_e_Sal-Lisbon_Lisbon_District_Central_Portugal.html","http://aguaesal.com/"
"Alameda dos Oceanos lt.4.43.01.T Lj 18, Lisbon Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5482060","false","false","38.776093","-9.095575","Samurai","91","+351 21 896 7043","$$ - $$$","4829","3689","#3,418 of 4,921 Restaurants in Lisbon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d5482060-Reviews-Samurai-Lisbon_Lisbon_District_Central_Portugal.html","http://www.restaurantes-emlisboa.com/pt/restaurante/samurai"
"Rua Marquesa de Alorna 27-C, Lisbon 1700-300 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,,,,,,,"4555128","false","false","38.75433","-9.14352","Restaurante O Pato","2","+351 21 849 0216","","4829","3685","#3,414 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d4555128-Reviews-Restaurante_O_Pato-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua dos Correeiros 210 a, Lisbon 1100-170 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1563955","false","false","38.71274","-9.13799","Vossamerce","3",,"$","4829","3682","#3,411 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d1563955-Reviews-Vossamerce-Lisbon_Lisbon_District_Central_Portugal.html",
"Calcada do Patriarcal 38 Bairro Alto, Lisbon 1250-182 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8773740","false","false","38.717064","-9.148107","Taska Real","18","+351 21 342 0682","$$ - $$$","4829","3680","#3,409 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d8773740-Reviews-Taska_Real-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/taskarealportuguesa"
"Colombo Shopping Center, Av. Lusiada, Lisbon 1500-392 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Hawaiian",,,,,,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"21404390","false","false","38.71667","-9.13333","Poke House - Colombo","2",,"$$ - $$$","4829","3286","#3,037 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d21404390-Reviews-Poke_House_Colombo-Lisbon_Lisbon_District_Central_Portugal.html","http://poke-house.com/pt-pt/"
"Rua Saraiva de Carvalho 107A Campo de Ourique, Lisbon 1250-242 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","Italian","Contemporary",,,,,,,,,,,"pizzariartesanal.azeitalhos@sapo.pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6878911","false","false","38.7158","-9.16275","Pizzaria Artesanal Azeit'alhos com Tomate","21","+351 968 405 604","$$ - $$$","4829","3684","#3,413 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d6878911-Reviews-Pizzaria_Artesanal_Azeit_alhos_com_Tomate-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/azeitealhoscomtomate/"
"Campo de Santa Clara 60, Lisbon 1100-471 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15351378","false","false","38.71429","-9.12558","Bar da Piscina","3","+351 962 559 037","","4828","3469","#3,214 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d15351378-Reviews-Bar_da_Piscina-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua Andrade 54, Lisbon 1170-016 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,"vintteoitolisboa@sapo.pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13486557","false","false","38.72271","-9.13504","Vintte Oito Lisboa","2","+351 961 668 685","$$ - $$$","4828","3465","#3,211 of 4,919 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d13486557-Reviews-Vintte_Oito_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/Vintte-Oito-Lisboa-1097952743671446/"
"Alameda Cardeal Cerejeira, Lisbon 1070-044 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,"1380","600",,,,,,,,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"4420341","false","false","38.73039","-9.15498","Restaurant Botequim Do Rei","35","+351 21 315 4611","$$ - $$$","4829","3688","#3,417 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d4420341-Reviews-Restaurant_Botequim_Do_Rei-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua da Conceicao 44 Baixa, Lisbon 1100-154 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7621975","false","false","38.70988","-9.13631","Bella Sintra","4",,"","4829","3687","#3,416 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d7621975-Reviews-Bella_Sintra-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua Luciano Cordeiro N. 104-B, Lisbon 1150-218 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Contemporary","Diner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6959285","false","false","38.727337","-9.146092","Pastelaria Duque","9","1150-214","","4828","3475","#3,219 of 4,919 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d6959285-Reviews-Pastelaria_Duque-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida Almirante Reis No 164C, Lisbon 1900-214 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Cafe","Fast Food",,,,,,,,,,,,"960","570",,,,,"1320","570",,,,,"1320","570",,,,,"1320","570",,,,,"1320","570",,,,,"1320","570",,,,,"1320","570",,,,,"17545564","false","false","38.735043","-9.13399","Pastelaria Fonte da Alameda","3","+351 21 847 8579","$$ - $$$","4828","3482","#3,226 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d17545564-Reviews-Pastelaria_Fonte_da_Alameda-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua Forno do Tijolo 1-b, Lisbon 1170-132 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5979712","false","false","38.72374","-9.13207","Athenas Cafe","4","+351 21 804 5504","","4828","3481","#3,225 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d5979712-Reviews-Athenas_Cafe-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/pages/Athenas-Cafe/613676905326434"
"Travessa dos Fieis de Deus No 73, Lisbon 1200-187 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Spanish","Portuguese",,,,,,,,,,,"dani_tt007@hotmail.com","1440","960",,,,,"1560","960",,,,,"1560","960",,,,,"1560","960",,,,,"1560","960",,,,,"1620","960",,,,,"1620","960",,,,,"12451223","false","false","38.71177","-9.14559","Ta Berna","3","+351 912 513 012","$$ - $$$","4828","3478","#3,222 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12451223-Reviews-Ta_Berna-Lisbon_Lisbon_District_Central_Portugal.html","http://www.mybairroaltosuites.com"
"Avenida Afonso III 70B, Lisbon 1900-048 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Healthy",,,,,,,,,,,"cinnamon2@thelakhanigroup.com","900","690","1380","1110",,,"900","690","1380","1110",,,,,,,,,"900","690","1380","1110",,,"900","690","1380","1110",,,"900","690","1380","1110",,,"900","690","1380","1110",,,"21048916","false","false","38.72614","-9.11871","Cinnamon - Restaurante Indiano","2","+351 927 416 827","$$ - $$$","4828","3479","#3,223 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d21048916-Reviews-Cinnamon_Restaurante_Indiano-Lisbon_Lisbon_District_Central_Portugal.html","https://cinnamonpt.wixsite.com/delivery"
"Avenida Fontes Pereira de Melo, 51 Centro Comercial Dolce Vita Monumental, Lisbon Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Portuguese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12506165","false","false","38.73309","-9.14553","Cozinha a Bras","8",,"$$ - $$$","4828","3474","#3,218 of 4,919 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12506165-Reviews-Cozinha_a_Bras-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua da Pimenta 39, Lisbon 1990-254 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","European","Pub","Portuguese",,,,,,,,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1560","720",,,,,"1560","720",,,,,"2386249","false","false","38.771152","-9.092239","Peter's Cafe Sport","86","+351 21 895 0060","$$ - $$$","4829","3698","#3,427 of 4,921 Restaurants in Lisbon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d2386249-Reviews-Peter_s_Cafe_Sport-Lisbon_Lisbon_District_Central_Portugal.html",
"Travessa Monte do Carmo 1, Lisbon 1200-276 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,,,"info@thebar.com.pt",,,,,,,,,,,,,,,,,,,"1410","1140",,,,,"1440","1140",,,,,"1560","1140",,,,,"1560","1140",,,,,"13962205","false","false","38.71649","-9.15005","The Bar","5","+351 968 662 446","$$ - $$$","4829","3692","#3,421 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d13962205-Reviews-The_Bar-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/thebarpt/"
"Rua dos Remedios 24, Lisbon 1100-449 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"cafepastelarialina@gmail.com",,,,,,,"1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"1260","480",,,,,"7747593","false","false","38.71167","-9.12747","Lina","6","+351 21 887 0023","$","4829","3693","#3,422 of 4,921 Restaurants in Lisbon","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d7747593-Reviews-Lina-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/cafepastelarialina"
"Rua Latino Coelho 87 A, Lisbon 1050-134 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11910302","false","false","38.73328","-9.1509","Bistro 87","2","+351 924 241 257","","4829","3691","#3,420 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d11910302-Reviews-Bistro_87-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida Joao XXI 60 A B, Lisbon 1000-304 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"walter.cook77@yahoo.pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10043267","false","false","38.7425","-9.140771","21 Graus Gastrobar","2","+351 21 134 7160","$$ - $$$","4829","3697","#3,426 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d10043267-Reviews-21_Graus_Gastrobar-Lisbon_Lisbon_District_Central_Portugal.html","https://www.facebook.com/vinteumgraus/"
"El Corte Ingles De Lisboa, Lisbon Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10366262","false","false",,,"Haagen Dazs","2",,"","4829","3694","#3,423 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d10366262-Reviews-Haagen_Dazs-Lisbon_Lisbon_District_Central_Portugal.html",
"Alto do Forte, IC 19, C.C. Forum Sintra, Piso 2, Loja 2.05, Lisbon 2635-018 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Fusion",,,,,,,,,,,"geral@hanamisushi.pt","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1440","720",,,,,"1440","720",,,,,"13360346","false","false","38.774925","-9.339015","Hanami Sushi Forum Sintra","5","+351 21 925 0363","$$ - $$$","4829","3695","#3,424 of 4,921 Restaurants in Lisbon","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d13360346-Reviews-Hanami_Sushi_Forum_Sintra-Lisbon_Lisbon_District_Central_Portugal.html","http://www.hanamisushi.pt/"
"Rua do Acucar 54, Lisbon 1950-009 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Portuguese","European",,,,,,,,,,,,"info.alfacinha@grupo7arte.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7186335","false","false","38.740173","-9.102778","7a Arte Alfacinha","72","+351 968 811 539","$$ - $$$","4828","3477","#3,221 of 4,919 Restaurants in Lisbon","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d7186335-Reviews-7a_Arte_Alfacinha-Lisbon_Lisbon_District_Central_Portugal.html","http://www.grupo7arte.com"
"R. Republica Peruana 8C, Lisbon 1500-550 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"12645762","false","false","38.75005","-9.20211","Jardins De Benfica","2","+351 21 760 8070","","4829","3699","#3,428 of 4,921 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12645762-Reviews-Jardins_De_Benfica-Lisbon_Lisbon_District_Central_Portugal.html",
"Avenida da Liberdade N0 180 Tivoli Forum, Local E-1, Lisbon 1250-146 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Fusion",,,,,,,,,,,"geral@hanamisushi.pt","960","720","1320","1080",,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"960","720","1320","1080",,,"12868560","false","false","38.720016","-9.14485","Hanami Sushi","3","+351 21 355 5256","$$ - $$$","4828","3480","#3,224 of 4,919 Restaurants in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12868560-Reviews-Hanami_Sushi-Lisbon_Lisbon_District_Central_Portugal.html","http://www.hanamisushi.pt/"
"Rua Antonio Pedro 38, Lisbon 1000-039 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13402726","false","false","38.73143","-9.13517","GoCool","4",,"","4828","3483","#136 of 173 Dessert in Lisbon","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d13402726-Reviews-GoCool-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/GoCoolkoncept/"
"Calcada do Cascao 14, Lisbon 1100-123 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10250621","false","false","38.71391","-9.12504","O Cuco","2",,"","4829","3690","#3,419 of 4,921 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d10250621-Reviews-O_Cuco-Lisbon_Lisbon_District_Central_Portugal.html",
"Rua do Vigario NO 10 ON The Street OF Rua Dos Remedios, Lisbon 1100-615 Portugal",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Indian","European","Greek","Portuguese","Middle Eastern","Pakistani",,,,,,,"SYEDNAQI93@YAHOO.COM","1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"12858833","false","false","38.7128","-9.12634","Gelateria De Alfama","2","+351 920 009 626","$","4828","3476","#3,220 of 4,919 Restaurants in Lisbon","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g189158-d12858833-Reviews-Gelateria_De_Alfama-Lisbon_Lisbon_District_Central_Portugal.html","http://www.facebook.com/ranaazhar07/"
