"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","cuisine/12","cuisine/13","cuisine/14","cuisine/15","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Bajkalska 29/D, Bratislava 821 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"1320","720",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1380","720",,,"4769760","false","false","48.15822","17.1438","Chillout restaurant","2",,"","1180","979","#856 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769760-Reviews-Chillout_restaurant-Bratislava_Bratislava_Region.html",
"Slavicie udolie 106, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"1320","660",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","660",,,"4770134","false","false","48.1538","17.07778","Idyla 2 cafe","7","+421 917 545 100","$$ - $$$","1180","742","#631 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770134-Reviews-Idyla_2_cafe-Bratislava_Bratislava_Region.html","http://www.restauraciaidyla.sk"
"Mileticova 17, Bratislava 82109 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"falafeldjazz@gmail.com",,,,,"1080","600",,,"1080","600",,,"1080","600",,,"1080","600",,,"1080","600",,,"840","600",,,"15207679","false","false","48.15381","17.13598","Falafelcafe Tel Aviv","2","+421 918 580 154","","1180","678","#577 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15207679-Reviews-Falafelcafe_Tel_Aviv-Bratislava_Bratislava_Region.html","http://www.facebook.com/falafeldjazz/"
"Klariska 14, Bratislava 811 03 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8467949","false","false","48.1445","17.10521","Cafe Hemingway","4","+421 2/544 109 08","","1180","743","#632 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d8467949-Reviews-Cafe_Hemingway-Bratislava_Bratislava_Region.html",
"Dudvazska 5, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,"1320","660",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","540",,,"1320","600",,,"5048779","false","false","48.1374","17.2139","Pizza Pazza Hron","9",,"","1180","744","#633 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d5048779-Reviews-Pizza_Pazza_Hron-Bratislava_Bratislava_Region.html",
"33 Stefanikova, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"697345","false","false","48.15313","17.10636","Rolo Cafe","9","+421 2/524 917 73","","1180","675","#575 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d697345-Reviews-Rolo_Cafe-Bratislava_Bratislava_Region.html",
"Lamac 6780 Bory Mall, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"info@meinlcafe.sk","1320","540",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","540",,,"11911978","false","false","48.2053","17.03514","Meinl Cafe","5",,"","1180","579","#488 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d11911978-Reviews-Meinl_Cafe-Bratislava_Bratislava_Region.html","http://meinlcafe.sk/julius-meinl-bory-mall/"
"Pri krizi 44, Dubravka, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Barbecue","European","Grill","Pub","Gastropub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15053798","false","false","48.194023","17.028458","Len tak","15","+421 911 644 624","$$ - $$$","1180","573","#483 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g15239633-d15053798-Reviews-Len_tak-Dubravka_Bratislava_Bratislava_Region.html","https://len-tak.business.site/"
"Velehradska 9 Ruzinov, Bratislava 821 08 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","French",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8670937","false","false","48.149555","17.128662","Wocogo","5",,"","1180","576","#485 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d8670937-Reviews-Wocogo-Bratislava_Bratislava_Region.html",
"Vazovova c.7, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza",,,,,,,,,,,,,,,,,"1380","660",,,"1380","600",,,"1380","600",,,"1380","600",,,"1380","600",,,"1500","660",,,"1500","660",,,"4770217","false","false","48.15446","17.11836","Galileo Restaurant","14","+421 2/524 426 98","$$ - $$$","1180","578","#487 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770217-Reviews-Galileo_Restaurant-Bratislava_Bratislava_Region.html","http://galileorestaurant.sk"
"Laurinska 8 Palace Motesicky, Bratislava 811 01 Slovakia","Certificate of Excellence 2019","2019","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Wine Bar","European",,,,,,,,,,,,,,,"thetaste@thetaste.sk",,,,,,,,,"1440","1020",,,"1440","1020",,,"1440","1020",,,"1440","1020",,,"1440","1020",,,"7378416","false","false","48.143158","17.109947","The Taste - Wine & Food","85","+421 904 917 606","$$ - $$$","1180","572","#482 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d7378416-Reviews-The_Taste_Wine_Food-Bratislava_Bratislava_Region.html","http://www.thetaste.sk"
"Gorkeho 15, Bratislava 81101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15056652","false","false","48.143578","17.112206","black.","3","+421 904 212 184","","1180","575","#68 of 106 Coffee & Tea in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15056652-Reviews-Black-Bratislava_Bratislava_Region.html","https://black.xyz/"
"Muskatova 7, Bratislava 821 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pub","Gastropub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9730266","false","false","48.15072","17.15883","Vinna muska","5","+421 2/455 291 62","$$ - $$$","1180","571","#481 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d9730266-Reviews-Vinna_muska-Bratislava_Bratislava_Region.html","http://www.vinnamuska.sk/"
"Tematinska 10, Bratislava 851 05 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770184","false","false","48.10739","17.11204","Global gastro plus","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770184-Reviews-Global_gastro_plus-Bratislava_Bratislava_Region.html",
"Seberiniho 1, Bratislava 821 04 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770118","false","false","48.15376","17.16491","Jedalen Seberinka","1",,"","1180","983","#860 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770118-Reviews-Jedalen_Seberinka-Bratislava_Bratislava_Region.html",
"Klariska 8, Bratislava 811 03 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean",,,,,,,,,,,,,,,,"andaluziaandaluzia@hotmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7363248","false","false","48.14417","17.10571","Andaluzia","1","+421 917 483 257","","1180","989","#866 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d7363248-Reviews-Andaluzia-Bratislava_Bratislava_Region.html",
"Panonska cesta 17, Bratislava 851 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"900","510",,,"900","510",,,"900","510",,,"900","510",,,"900","510",,,,,,,"4770049","false","false","48.115326","17.096811","CityFood Kebab","1",,"","1180","980","#857 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770049-Reviews-CityFood_Kebab-Bratislava_Bratislava_Region.html",
"Zhivnostenska 4, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Fast Food",,,,,,,,,,,,,,,,,,,,"1140","540",,,"1140","540",,,,,,,"1140","540",,,"1140","540",,,"1080","720",,,"4770268","false","false","48.14949","17.11157","Cafe Rose","1","+421 949 813 597","","1180","982","#859 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770268-Reviews-Cafe_Rose-Bratislava_Bratislava_Region.html",
"Vajnorska 100/B Millennium Tower II, Bratislava 831 04 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770201","false","false","48.18123","17.15869","Presto polus","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770201-Reviews-Presto_polus-Bratislava_Bratislava_Region.html",
"Vajnorska 100, Bratislava 831 04 Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770200","false","false","48.16824","17.13839","L.A. restaurant Avion","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770200-Reviews-L_A_restaurant_Avion-Bratislava_Bratislava_Region.html",
"Detvianska 20, Bratislava 831 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"jennyv@jennyv.sk","1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1380","600",,,"1380","600",,,"17427309","false","false","48.21155","17.1546","Jennyv Restaurant","4","+421 2/444 531 53","$","1180","574","#484 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d17427309-Reviews-Jennyv_Restaurant-Bratislava_Bratislava_Region.html","http://www.jennyv.sk"
"Sch.Trnavskeho 4, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770117","false","false","48.19117","17.02776","Zlaty Kohut","2",,"","1180","981","#858 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770117-Reviews-Zlaty_Kohut-Bratislava_Bratislava_Region.html",
"Vrancovicova 46, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770227","false","false","48.19299","17.04998","Gril & Pizza Restaurant","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770227-Reviews-Gril_Pizza_Restaurant-Bratislava_Bratislava_Region.html",
"Landererova 6068/1, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,"panorama@dynastygroup.sk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11822275","false","false","48.141994","17.126434","Dynasty Asian Restaurant","14","+421 903 258 886","$$ - $$$","1180","580","#489 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d11822275-Reviews-Dynasty_Asian_Restaurant-Bratislava_Bratislava_Region.html","http://dynasty-panorama.sk"
"Vajnorska, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770205","false","false","48.18902","17.18147","Steam & Coffee","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770205-Reviews-Steam_Coffee-Bratislava_Bratislava_Region.html",
"Vlastenecke nam. 7-8, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770220","false","false","48.12435","17.11294","Dvorana","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770220-Reviews-Dvorana-Bratislava_Bratislava_Region.html",
"Topolcianska 8-10, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770187","false","false","48.10813","17.1103","Anjelska vinoteka","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770187-Reviews-Anjelska_vinoteka-Bratislava_Bratislava_Region.html",
"Kutlikova 17, Bratislava 851 02 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769938","false","false","48.11134","17.11081","Gastro samoobsluzna restauracia","2","+421 2/682 862 59","","1180","984","#861 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769938-Reviews-Gastro_samoobsluzna_restauracia-Bratislava_Bratislava_Region.html","http://www.technopolcentrum.sk/restauracia-gastro-technopol"
"Jozefska 19, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769952","false","false","48.15063","17.11081","Stredoslovenska restauracia","1",,"","1180","986","#863 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769952-Reviews-Stredoslovenska_restauracia-Bratislava_Bratislava_Region.html",
"Venturska 18, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3656371","false","false","48.14333","17.10658","Klub F","4",,"","1180","988","#865 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d3656371-Reviews-Klub_F-Bratislava_Bratislava_Region.html",
"Racianska 1/C next to Tatra Bank, Bratislava 831 02 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Healthy",,,,,,,,,,,,,,"info@nuevavia.sk",,,,,"1110","720",,,"1110","720",,,"1110","720",,,"1110","720",,,"1110","720",,,,,,,"15033516","false","false","48.158955","17.120525","Nueva Via Cakes","2","+421 907 854 431","$","1180","740","#629 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15033516-Reviews-Nueva_Via_Cakes-Bratislava_Bratislava_Region.html","http://rawcupcakes.sk/"
"Velka Okruzna 26/A, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"960","600",,,"960","600",,,"960","600",,,"960","600",,,"1560","600",,,"1560","600",,,"4770208","false","false","48.1669","17.16202","Cool Restaurant","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770208-Reviews-Cool_Restaurant-Bratislava_Bratislava_Region.html",
"Tomasikova 33, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4770180","false","false","48.16444","17.15096","Restaurant Thomas","2",,"","1180","987","#864 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770180-Reviews-Restaurant_Thomas-Bratislava_Bratislava_Region.html",
"Tomasikov 46, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1020","480",,,"1020","480",,,"1020","480",,,"1020","480",,,"1020","480",,,,,,,"4770186","false","false","48.16631","17.15133","Pista Csarda","0",,"",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770186-Reviews-Pista_Csarda-Bratislava_Bratislava_Region.html",
"Botanicka 25, Bratislava 841 04 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769820","false","false","48.14734","17.06964","Druzba","3",,"$","1180","985","#862 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769820-Reviews-Druzba-Bratislava_Bratislava_Region.html",
"Trnavska cesta 82, Bratislava 821 02 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8730082","false","false","48.16475","17.1507","La Putika 4","10","+421 948 465 865","","1180","672","#572 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d8730082-Reviews-La_Putika_4-Bratislava_Bratislava_Region.html",
"Klemensova 2516/5, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Deli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13847787","false","false","48.14473","17.11811","Pressburg Bajgel","4",,"","1180","677","#576 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d13847787-Reviews-Pressburg_Bajgel-Bratislava_Bratislava_Region.html","https://www.facebook.com/pressburgbajgel.sk/"
"Nevadzova 6, Bratislava Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Wine Bar","European","Spanish","Vegetarian Friendly",,,,,,,,,,,,,,"1260","540",,,"1260","450",,,"1350","450",,,"1350","450",,,"1350","450",,,"1350","450",,,"1350","540",,,"4098058","false","false","48.152267","17.158052","Wine bar & Tapas","20","+421 902 902 992","$$ - $$$","1180","577","#486 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4098058-Reviews-Wine_bar_Tapas-Bratislava_Bratislava_Region.html","http://www.vinobar.sk"
"Istrijska 58, Bratislava 841 07 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4769873","false","false","48.21158","16.97384","Cinska restauracia Panda-D.N.V.","5",,"","1180","997","#873 of 1,268 Restaurants in Bratislava","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769873-Reviews-Cinska_restauracia_Panda_D_N_V-Bratislava_Bratislava_Region.html",
"Laurinska 17, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1200","720",,,"1200","720",,,"1200","720",,,"1200","720",,,"1200","720",,,"1200","720",,,"4769943","false","false","48.14415","17.11185","Canteen Central Passage","4",,"","1180","993","#870 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769943-Reviews-Canteen_Central_Passage-Bratislava_Bratislava_Region.html",
"Budatinska 10, Bratislava 851 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,,,,,"4769791","false","false","48.10424","17.09778","Restauracia & kaviaren Bonnet","1",,"","1180","995","#871 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769791-Reviews-Restauracia_kaviaren_Bonnet-Bratislava_Bratislava_Region.html",
"Rajska 7, Bratislava 811 08 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,"jankulova@dawo.sk","1320","1020",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","1020",,,"10241507","false","false","48.14631","17.11568","Orbis Cafe & Bar","5","+421 948 007 870","$$ - $$$","1180","994","#56 of 61 Dessert in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10241507-Reviews-Orbis_Cafe_Bar-Bratislava_Bratislava_Region.html","http://www.facebook.com/OrbisCafe/"
"Radlinskeho 27, Bratislava 811 07 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,"info@cina-bratislava.sk","1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"1320","600",,,"4770149","false","false","48.15249","17.11781","Cinska Restauracia Slnko","3","+421 2/212 993 73","","1180","991","#868 of 1,268 Restaurants in Bratislava","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4770149-Reviews-Cinska_Restauracia_Slnko-Bratislava_Bratislava_Region.html","http://www.cina-bratislava.sk"
"Dulovo namestie 5/A, Bratislava 821 08 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Pub",,,,,,,,,,,,,,,,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"1440","600",,,"4769806","false","false","48.15012","17.13386","Budvar pub","9",,"","1180","608","#513 of 1,268 Restaurants in Bratislava","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d4769806-Reviews-Budvar_pub-Bratislava_Bratislava_Region.html",
"Michalska 6, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5011630","false","false","48.14431","17.10676","Fine Bakery SRO","6",,"","1180","604","#6 of 11 Bakeries in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d5011630-Reviews-Fine_Bakery_SRO-Bratislava_Bratislava_Region.html",
"Zidovska 1, Bratislava 81101 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12926401","false","false","48.142174","17.104202","U Dobreho Pastiera","8",,"$","1180","607","#512 of 1,268 Restaurants in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d12926401-Reviews-U_Dobreho_Pastiera-Bratislava_Bratislava_Region.html","https://web.facebook.com/pg/U-Dobreho-Pastiera-127984003945377/about/?ref=page_internal"
"Zidovska 3, Bratislava 811 01 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,"info@gramec.sk","1380","840",,,"1380","840",,,"1380","840",,,"1380","840",,,"1380","840",,,"2160","840",,,"2160","840",,,"9879701","false","false","48.14244","17.10397","Gramec","4","+421 903 836 999","","1180","610","#45 of 61 Dessert in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d9879701-Reviews-Gramec-Bratislava_Bratislava_Region.html","http://gramec.sk/"
"Zilinska 1, Bratislava 811 05 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,"cafe@doublem.sk","1320","960",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,,,,,"10675389","false","false","48.15492","17.111053","Double M Cafe","4",,"$","1180","601","#70 of 106 Coffee & Tea in Bratislava","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d10675389-Reviews-Double_M_Cafe-Bratislava_Bratislava_Region.html","http://doublem.sk"
"Obchodna 17, Bratislava 811 06 Slovakia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Contemporary",,,,,,,,,,,,,,,"info@caffe4u.sk","1200","720",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1320","480",,,"1260","540",,,"15018380","false","false","48.14735","17.10988","Kaficko by Caffe4U","3","+421 948 414 979","$$ - $$$","1180","605","#510 of 1,268 Restaurants in Bratislava","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274924-d15018380-Reviews-Kaficko_by_Caffe4U-Bratislava_Bratislava_Region.html","http://www.caffe4u.sk"
