"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Fajfarjeva ulica 33, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Slovenian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5027195","false","false","46.03878","14.46862","Ljubljana","14",,"","611","289","#241 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d5027195-Reviews-Ljubljana-Ljubljana_Upper_Carniola_Region.html",
"Dvorni trg 2, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,"restaurant","Bar","European","Wine Bar","Central European","Contemporary","Vegetarian Friendly",,,,,"info@dvornibar.net","1439","0",,,"1439","0",,,"1439","0",,,"1439","0",,,"1439","0",,,"1439","0",,,"1439","0",,,"3812736","false","false","46.049286","14.50509","Dvorni Bar","261","+386 1 251 12 57","$$ - $$$","611","63","#51 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d3812736-Reviews-Dvorni_Bar-Ljubljana_Upper_Carniola_Region.html","http://dvornibar.net"
"Nazorjeva ulica 4, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","American","Bar","Fast Food",,,,,,,,"info@hoodburger.si","1320","0",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"660","0",,,"11811900","false","false","46.05245","14.505625","Hood Burger Center","143","+386 41 911 086","$","611","61","#4 of 16 Quick Bites in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d11811900-Reviews-Hood_Burger_Center-Ljubljana_Upper_Carniola_Region.html","http://www.hoodburger.si"
"Slovenska cesta 58 City Centre, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Fast Food","Fusion","Arabic","Vegetarian Friendly",,,,,,,"burek.olimpija@gmail.com","1439","1",,,"1439","1",,,"1439","1",,,"1439","1",,,"1439","1",,,"1439","1",,,"1439","1",,,"805846","false","false","46.056744","14.506021","Burek Olimpija","173","+386 31 386 687","$","611","66","#54 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d805846-Reviews-Burek_Olimpija-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/burekolimpija/"
"Miklosiceva 9, Ljubljana Na križišču Miklošičeve in Trdinove ulice., Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Turkish",,,,,,,,,,"1020","480",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1320","420",,,"1020","480",,,"17676714","false","false","46.05557","14.507517","Simit Sarayi Ljubljana","15",,"$$ - $$$","611","286","#239 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d17676714-Reviews-Simit_Sarayi_Ljubljana-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/simitsarayislovenia/"
"Litijska cesta 76, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Vegetarian Friendly",,,,,,,,"cesarsko-mesto@siol.net","1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"6651185","false","false","46.046783","14.55161","Cesarsko mesto","45","+386 1 544 45 00","$$ - $$$","611","282","#236 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d6651185-Reviews-Cesarsko_mesto-Ljubljana_Upper_Carniola_Region.html","http://www.cesarsko-mesto.si/"
"Gosposvetska cesta 1 Ljubljana Center, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Slovenian","Eastern European","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"info@slovenskahisa.si","720","540",,,"1380","480",,,"1380","480",,,"1380","480",,,"1380","480",,,"1500","480",,,"1500","480",,,"13196545","false","false","46.054382","14.504474","Slovenska Hisa - Figovec","269","+386 1 426 44 10","$$ - $$$","611","67","#55 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d13196545-Reviews-Slovenska_Hisa_Figovec-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/figovec"
"Trg MDB 1, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","Steakhouse","Brazilian","Latin","Barbecue","Gluten Free Options",,,,,,"info@rodizio-brasil.com",,,,,,,,,,,,,"1440","1020",,,"1440","1020",,,"1440","1020",,,"1440","1020",,,"5598984","false","false","46.047928","14.496871","Rodizio do Brasil","183","+386 31 250 247","$$ - $$$","611","70","#58 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d5598984-Reviews-Rodizio_do_Brasil-Ljubljana_Upper_Carniola_Region.html","http://www.rodizio-brasil.com"
"Petkovshkovo nabrezhje 19, Ljubljana 1000 Slovenia","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","American","Bar","Pizza","European","Pub","Vegetarian Friendly","Vegan Options",,,,,"720","540",,,"720","480",,,"720","480",,,"720","480",,,"720","480",,,"720","480",,,"720","480",,,"6882021","false","false","46.051785","14.508496","Fany & Mary","495","+386 838 38926","$","611","65","#53 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d6882021-Reviews-Fany_Mary-Ljubljana_Upper_Carniola_Region.html","http://sl-si.facebook.com/pages/Fany-Mary/284740004984094"
"Krizhevnishka ulica 12, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,"restaurant","Thai","Vietnamese","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"info@shambala.si",,,,,"1350","720",,,"1350","720",,,"1350","720",,,"1350","720",,,"1350","720",,,"1350","720",,,"1674249","false","false","46.046295","14.504358","Shambala","247","+386 31 843 833","$$ - $$$","611","77","#64 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d1674249-Reviews-Shambala-Ljubljana_Upper_Carniola_Region.html","http://www.shambala.si/"
"Ajdovshchina 1, Ljubljana 1000 Slovenia","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","European","Healthy","Central European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"info@malaterasa.com",,,,,"1020","660",,,"1020","660",,,"1020","660",,,"1020","660",,,"1020","660",,,,,,,"10230681","false","false","46.05361","14.504407","Mala Terasa","63","+386 31 303 777","$","611","74","#62 of 601 Restaurants in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10230681-Reviews-Mala_Terasa-Ljubljana_Upper_Carniola_Region.html","http://www.malaterasa.com"
"Trnovski pristan 4a, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","European","Slovenian","Central European","Gluten Free Options",,,,,,,"rezervacije@jakobfranc.com","960","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"11925398","false","false","46.042732","14.505997","Gostilna Jakob Franc","150","+386 51 616 000","$$ - $$$","611","73","#61 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d11925398-Reviews-Gostilna_Jakob_Franc-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/gostilnaJakobFranc/"
"Jurchichev trg 3, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,"restaurant","Italian","European","Slovenian","Central European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,"info@paninoteka.si","1439","480",,,"1439","480",,,"1439","480",,,"1439","480",,,"1439","480",,,"1439","480",,,"1439","480",,,"2626888","false","false","46.04846","14.505194","Paninoteka Restaurant","715","+386 40 349 329","$$ - $$$","611","78","#65 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d2626888-Reviews-Paninoteka_Restaurant-Ljubljana_Upper_Carniola_Region.html","http://www.paninoteka.si"
"Trg Osvobodilne fronte 14, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,"restaurant","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"1200","720",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1260","540",,,"1200","720",,,"5544613","false","false","46.057613","14.508806","Loving Hut Ljubljana Center","146","+386 68 126 970","$","611","76","#63 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d5544613-Reviews-Loving_Hut_Ljubljana_Center-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/lovinghutljubljanacenter"
"Mikloshicheva cesta 17, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,"restaurant","European","Slovenian","Central European","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","720",,,"1380","1020",,,"697385","false","false","46.05728","14.508347","JB","268","+386 1 430 70 70","$$$$","611","79","#66 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d697385-Reviews-JB-Ljubljana_Upper_Carniola_Region.html","http://www.jb-slo.com"
"Gornji trg 17, Ljubljana 1000 Slovenia","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,"info@crnozrno.com","840","660",,,"1020","660",,,"1020","660",,,"1020","660",,,"1020","660",,,"1020","660",,,"1020","660",,,"12323697","false","false","46.046658","14.50766","Crno Zrno","48","+386 31 446 398","$$ - $$$","611","75","#6 of 41 Coffee & Tea in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12323697-Reviews-Crno_Zrno-Ljubljana_Upper_Carniola_Region.html","http://www.crnozrno.com/"
"Chopova ulica 14, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,"restaurant","Fast Food","Vegetarian Friendly",,,,,,,,,"palacinke.mts@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8811816","false","false","46.051975","14.504738","Puffy Lil' Pancakes","85","+386 41 819 882","$","611","80","#7 of 30 Dessert in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d8811816-Reviews-Puffy_Lil_Pancakes-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/Puffy-Lil-pancakes-1701406620094244"
"Trubarjeva cesta 56, Ljubljana 1000 Slovenia","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","African","Mediterranean","Tunisian","Persian","Bangladeshi","Vegetarian Friendly","Vegan Options",,,,"info@skuhna.si",,,,,"1020","690",,,"1020","690",,,"1020","690",,,"1020","690",,,"1020","690",,,,,,,"6739423","false","false","46.052326","14.512671","Skuhna","75","+386 41 339 978","$$ - $$$","611","71","#59 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d6739423-Reviews-Skuhna-Ljubljana_Upper_Carniola_Region.html","http://www.skuhna.si/"
"Slovenska cesta 47, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","French","Cafe","Soups","Vegetarian Friendly","Vegan Options",,,,,,"info@rb-cafe.com",,,,,"1140","390",,,"1140","390",,,"1140","390",,,"1140","390",,,"1140","390",,,"1140","390",,,"12231766","false","false","46.05526","14.504726","R&B Roastery & Bakery Specialty Coffee Roaster","22","+386 64 204 331","$","611","287","#24 of 41 Coffee & Tea in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d12231766-Reviews-R_B_Roastery_Bakery_Specialty_Coffee_Roaster-Ljubljana_Upper_Carniola_Region.html","https://www.facebook.com/pg/roasteryNbakery/about/?ref=page_internal"
"Chopova ulica 5a, Ljubljana 1000 Slovenia","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Italian","Vegan Options",,,,,,,,,"gostilna.as@siol.net",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7197334","false","false","46.051422","14.504682","AS Aperitivo","415","+386 1 425 41 68","$$ - $$$","611","72","#60 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d7197334-Reviews-AS_Aperitivo-Ljubljana_Upper_Carniola_Region.html","http://www.asaperitivo.com/home"
"Petkovshkovo nabrezhje 21, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,"restaurant","Bar","Cafe","European",,,,,,,,"lockalnapetkovsku@gmail.com","1410","510",,,"1410","510",,,"1410","510",,,"1410","510",,,"1410","510",,,"1410","510",,,"1410","510",,,"8758246","false","false","46.05195","14.508754","Lockal","91",,"$$ - $$$","611","86","#71 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d8758246-Reviews-Lockal-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/Lockal.Petkovsek/"
"Tacenska cesta 95, Ljubljana 1000 Slovenia","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Slovenian","International","Central European","Vegetarian Friendly","Vegan Options","Gluten Free Options","kaval@kaval-group.si","1380","720",,,"1380","660",,,"1380","660",,,"1380","660",,,"1380","660",,,"1410","660",,,"1410","720",,,"803001","false","false","46.108086","14.46121","Gostilnica Kaval","218","+386 1 512 55 96","$$ - $$$","611","87","#72 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d803001-Reviews-Gostilnica_Kaval-Ljubljana_Upper_Carniola_Region.html","http://www.kavalgroup.si/"
"Trubarjeva cesta 50, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Vegetarian Friendly",,,,,,,,"zhonghua.restavracija@gmail.com","1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","660",,,"1320","690",,,"5965027","false","false","46.052223","14.512286","Chinese Restaurant Zhong Hua","73","+386 1 230 16 65","$","611","89","#74 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d5965027-Reviews-Chinese_Restaurant_Zhong_Hua-Ljubljana_Upper_Carniola_Region.html","http://chinese-restaurant-zhong-hua.business.site/"
"Gosposka ulica 15 City Musuem of Ljubljana, Ljubljana 1000 Slovenia","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,"info@stow.si","1080","600",,,,,,,"1080","600",,,"1080","600",,,"1260","600",,,"1080","600",,,"1080","600",,,"10692327","false","false","46.04694","14.5041","STOW Specialty Coffee Shop","45","+386 1 241 25 32","$","611","83","#7 of 41 Coffee & Tea in Ljubljana","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10692327-Reviews-STOW_Specialty_Coffee_Shop-Ljubljana_Upper_Carniola_Region.html","http://www.stow.si"
"Kotnikova ulica 5 Ledina Center, Ljubljana 1000 Slovenia","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Japanese","Seafood","Sushi","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,"sato.o.bento@gmail.com",,,,,"1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,"1200","660",,,,,,,"10290602","false","false","46.05403","14.512489","Sato Bento","66","+386 40 301 373","$$ - $$$","611","82","#68 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10290602-Reviews-Sato_Bento-Ljubljana_Upper_Carniola_Region.html","http://www.facebook.com/satobento"
"Stari trg 19, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Seafood","Mediterranean","European","Healthy","Slovenian","Central European","Vegetarian Friendly","Vegan Options","Gluten Free Options","info@altroke.si","1380","0",,,"1380","0",,,"1380","0",,,"1380","0",,,"1380","0",,,"1380","0",,,"1380","0",,,"10024834","false","false","46.047173","14.506481","Altroke","495","+386 820 55282","$$ - $$$","611","81","#67 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10024834-Reviews-Altroke-Ljubljana_Upper_Carniola_Region.html","http://www.altroke.si"
"Bezhigrad 12, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Slovenian",,,,,,,,"nina.mlacnik@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6903191","false","false","46.06422","14.50577","Izlozba","11","+386 31 343 772","$$ - $$$","611","293","#245 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d6903191-Reviews-Izlozba-Ljubljana_Upper_Carniola_Region.html",
"Adamic-Lundrovo Nabrezje, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Slovenian",,,,,,,,,,,,,,"960","540",,,"960","540",,,"960","540",,,"960","540",,,"960","540",,,"960","540",,,"13153769","false","false","46.05165","14.50962","Juzna Na Plac","10","+386 51 350 840","$","611","299","#250 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d13153769-Reviews-Juzna_Na_Plac-Ljubljana_Upper_Carniola_Region.html","http://www.malcajt.com/osrednjeslovenska/ljubljana/juzna-na-plac.html"
"Trg francoske revolucije 5, Ljubljana 1000 Slovenia",,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Bar","Pub","Wine Bar","Vegetarian Friendly","Vegan Options",,,,,"druzina@bazilika.si",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10750820","false","false","46.04736","14.50265","Bazilika Krizanke","17","+386 41 530 539","$$ - $$$","611","297","#248 of 601 Restaurants in Ljubljana","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d10750820-Reviews-Bazilika_Krizanke-Ljubljana_Upper_Carniola_Region.html","http://www.bazilika.si/"
"Dvorni trg 1, Ljubljana 1000 Slovenia","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Mediterranean","European","Slovenian","Central European","Vegan Options","Gluten Free Options",,,,,,,,,"1320","540",,,"900","720","1320","1080","900","720","1320","1080","900","720","1380","1080","900","720","1380","1080","900","720","1380","1080","13381632","false","false","46.049168","14.505","Peti 181","121","+386 1 620 54 47","$$$$","611","85","#70 of 601 Restaurants in Ljubljana","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g274873-d13381632-Reviews-Peti_181-Ljubljana_Upper_Carniola_Region.html","http://www.peti181.com"
