"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Hemonystraat 10, 1074 BP Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Dutch","Vegetarian Friendly",,,,,,,,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"1080","480",,,,,"7684478","false","false","52.35788","4.901975","Bij Paul","66","+31 6 38890789","$$ - $$$","4039","918","#816 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d7684478-Reviews-Bij_Paul-Amsterdam_North_Holland_Province.html",
"Beukenplein 5, 1092 BA Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,"Soups",,,,,,,,,,,,"soepje@soepermarkt.nl","1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"19274837","false","false","52.357418","4.917975","Soepermarkt","0","+31 6 24463441","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d19274837-Reviews-Soepermarkt-Amsterdam_North_Holland_Province.html","http://www.soepermarkt.nl"
"Lange Leidsedwarsstraat 27, 1017 NG Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,"restaurant","Mediterranean","Greek","Vegetarian Friendly",,,,,,,,,,"info@mythosgreek.nl","1430","900",,,,,"1430","900",,,,,"1430","900",,,,,"1430","900",,,,,"1430","900",,,,,"1430","900",,,,,"1430","900",,,,,"3335553","false","false","52.364292","4.884203","Mythos Greek Restaurant","245","+31 20 620 0862","$$ - $$$","4039","856","#755 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3335553-Reviews-Mythos_Greek_Restaurant-Amsterdam_North_Holland_Province.html","http://mythosgreek.nl"
"Ceintuurbaan 9, 1072 ER Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Lebanese","Mediterranean","Turkish","Grill","Vegetarian Friendly","Vegan Options","Halal","Gluten Free Options",,,,,"info@maydanoz-amsterdam.nl","1245","840",,,,,"1245","840",,,,,"1200","840",,,,,"1245","840",,,,,"1245","840",,,,,"1245","840",,,,,"1245","840",,,,,"4588228","false","false","52.3525","4.887222","Maydanoz","120","+31 20 676 1195","$$ - $$$","4039","754","#663 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4588228-Reviews-Maydanoz-Amsterdam_North_Holland_Province.html","http://www.maydanoz-amsterdam.nl"
"Lange Leidsedwarsstraat 4, 1017 NL Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,"restaurant","Bar","European","Pub","International","Vegetarian Friendly",,,,,,,,"info@beerlovesfood.nl","1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1500","960",,,,,"1500","960",,,,,"1440","960",,,,,"8322797","false","false","52.36563","4.882222","BEER loves FOOD","110","+31 20 223 7562","$$ - $$$","4039","853","#752 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8322797-Reviews-BEER_loves_FOOD-Amsterdam_North_Holland_Province.html","http://www.beerlovesfood.nl"
"Vijzelgracht 17, 1017 HM Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Italian","Pizza","European","Vegetarian Friendly","Gluten Free Options",,,,,,,,"info@trattoriathatsamore.nl",,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"4071620","false","false","52.361607","4.891577","Trattoria That's Amore","225","+31 20 421 0712","$$ - $$$","4039","854","#753 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4071620-Reviews-Trattoria_That_s_Amore-Amsterdam_North_Holland_Province.html","http://www.trattoriathatsamore.nl/"
"70 Nieuwendijk, 1012 MP Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1500","510",,,,,"1500","510",,,,,"1500","510",,,,,"1500","510",,,,,"1500","510",,,,,"1500","510",,,,,"1500","510",,,,,"21363769","false","false","52.377354","4.896325","McDonald's","0","+31 20 624 5330","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d21363769-Reviews-McDonald_s-Amsterdam_North_Holland_Province.html","http://www.mcdonaldsnieuwendijk70.nl"
"Overtoom 548, 1054 LM Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Dutch","European","International","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1012011","false","false","52.35831","4.85738","Zus en Zus","134","+31 20 616 5825","$$ - $$$","4039","752","#661 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1012011-Reviews-Zus_en_Zus-Amsterdam_North_Holland_Province.html","http://www.restaurantzusenzus.nl/"
"A Vijzelstraat 5, 1017 HD Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Chinese","Fast Food","Asian","Vegetarian Friendly",,,,,,,,,"info@asiankitchen.nl","1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"1350","720",,,,,"2546586","false","false","52.36663","4.893175","Asian Kitchen","229","+31 20 620 1816","$","4039","714","#626 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2546586-Reviews-Asian_Kitchen-Amsterdam_North_Holland_Province.html","http://www.asiankitchen.nl/"
"Eerste Van der Helststraat 27, 1073 AC Amsterdam The Netherlands","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Dutch","European","Cafe","Vegetarian Friendly","Vegan Options",,,,,,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"1080","450",,,,,"3685508","false","false","52.355934","4.892897","De Wasserette","135",,"$$ - $$$","4039","755","#42 of 142 Quick Bites in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3685508-Reviews-De_Wasserette-Amsterdam_North_Holland_Province.html","http://dewasserette.com"
"Sloterkade 1a, 1058 HD Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Dutch","Cafe","European","Central European","Bar","Vegetarian Friendly","Gluten Free Options",,,,,,"info@oslobeers.nl","1500","600",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1620","540",,,,,"1620","600",,,,,"1427260","false","false","52.357746","4.854557","Oslo Beers","228","+31 20 669 9663","$$ - $$$","4039","757","#665 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1427260-Reviews-Oslo_Beers-Amsterdam_North_Holland_Province.html","http://oslobeers.nl/"
"Zeedijk 115-117, 1012 AV Amsterdam The Netherlands","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,"info@newking.nl","1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1350","660",,,,,"1350","660",,,,,"779071","false","false","52.373566","4.900291","New King","1340","+31 20 625 2180","$$ - $$$","4039","914","#812 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d779071-Reviews-New_King-Amsterdam_North_Holland_Province.html","http://www.newking.nl/"
"Utrechtsedwarsstraat 71, 1017 WD Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,"info@cheesycakes.nl","1020","720",,,,,,,,,,,,,,,,,"1110","720",,,,,"1110","750",,,,,"1110","720",,,,,"1110","720",,,,,"12540952","false","false","52.36158","4.899488","Cheesy Cakes (Cheesecake Shop)","61","+31 20 334 5143","$$ - $$$","4039","753","#662 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12540952-Reviews-Cheesy_Cakes_Cheesecake_Shop-Amsterdam_North_Holland_Province.html","http://www.cheesycakes.nl"
"Aankomstpassage 1 Amsterdam Airport Schiphol, 1118 AX Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"info@ah.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12076245","false","false","52.308575","4.761655","Albert Heijn to Go","146",,"$","4039","513","#4 of 14 Specialty Food Market in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12076245-Reviews-Albert_Heijn_to_Go-Amsterdam_North_Holland_Province.html","https://www.ah.nl/"
"Warmoesstraat 75 1012 HX, 1012 HX Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","Dutch","Cafe","Fast Food","European","Vegetarian Friendly",,,,,,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1620","540",,,,,"1620","540",,,,,"4358381","false","false","52.37491","4.897605","Crepes and Waffles","298","+31 20 627 6065","$","4039","518","#30 of 142 Quick Bites in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d4358381-Reviews-Crepes_and_Waffles-Amsterdam_North_Holland_Province.html","http://www.crepesandwaffles.nl"
"Hannie Dankbaarpassage 16 Foodhallen Amsterdam, 1053 RT Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,"bullsanddogs@outlook.com","1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1320","660",,,,,"1320","660",,,,,"7361877","false","false","52.3669","4.868261","Bulls and Dogs (FOODHALLEN)","65",,"$","4039","1151","#1,028 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d7361877-Reviews-Bulls_and_Dogs_FOODHALLEN-Amsterdam_North_Holland_Province.html","http://www.bullsanddogs.com"
"Europaplein 11, 1078 GS Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Seafood","Sushi","Asian","Vegetarian Friendly",,,,,,,,"info@nanbu.nl","1350","1050",,,,,"1350","1050",,,,,"1350","1050",,,,,"1350","1050",,,,,"1350","1050",,,,,"1350","1050",,,,,"1350","1050",,,,,"13084968","false","false","52.34357","4.891304","Nanbu","40","+31 20 675 0016","$$ - $$$","4039","1154","#1,031 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13084968-Reviews-Nanbu-Amsterdam_North_Holland_Province.html","http://nanbu.nl"
"Tweede Leliedwarsstraat 13 dichtbij Anne Frank huis, 1015 TB Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Afghani","Central Asian","Arabic","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@restaurantmantoe.nl","1320","1020",,,,,"1260","1020",,,,,"1260","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"2403467","false","false","52.37547","4.880754","Mantoe","139","+31 20 421 6374","$$ - $$$","4039","855","#754 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2403467-Reviews-Mantoe-Amsterdam_North_Holland_Province.html","http://www.restaurantmantoe.nl"
"Schippersgracht 6, 1011 TR Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,"restaurant","Seafood","European",,,,,,,,,,,"info@eenvistweevis.nl",,,,,,,,,,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"3669077","false","false","52.370766","4.912004","Eenvistweevis","115","+31 20 623 2894","$$ - $$$","4039","857","#756 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3669077-Reviews-Eenvistweevis-Amsterdam_North_Holland_Province.html","http://www.eenvistweevis.nl"
"Werfkade 14, 1033 RA Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European","International","Vegetarian Friendly","Gluten Free Options",,,,,,,,"directantwoord@loetje.nl","1260","960",,,,,"1260","960",,,,,"1260","960",,,,,"1260","960",,,,,"1260","960",,,,,"1260","960",,,,,"1260","960",,,,,"6432197","false","false","52.40291","4.885877","Loetje Aan 't IJ","614","+31 20 208 8000","$$ - $$$","4039","860","#759 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d6432197-Reviews-Loetje_Aan_t_IJ-Amsterdam_North_Holland_Province.html","http://loetjeaantij.loetje.com/"
"Utrechtsestraat 12, 1017 VN Amsterdam The Netherlands","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Asian","Vietnamese","Soups","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"info@omai.nl","1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"7059811","false","false","52.365578","4.897716","O MAI","138","+31 6 43598740","$$ - $$$","4039","930","#827 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d7059811-Reviews-O_MAI-Amsterdam_North_Holland_Province.html","http://www.omai.nl"
"Weteringschans 175, 1017 XD Amsterdam The Netherlands","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,"restaurant","Dutch","European","Vegetarian Friendly","Gluten Free Options",,,,,,,,,"info@restaurant-vanvlaanderen.nl",,,,,,,,,,,,,"1320","1080",,,,,"1320","1080",,,,,"1320","1080",,,,,"900","720","1320","1080",,,"1320","1080",,,,,"697046","false","false","52.35949","4.892256","Van Vlaanderen","208","+31 20 622 8292","$$$$","4039","522","#453 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d697046-Reviews-Van_Vlaanderen-Amsterdam_North_Holland_Province.html","http://www.restaurant-vanvlaanderen.nl"
"Staalmeesterslaan 410, 1057 PH Amsterdam The Netherlands","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,"restaurant","French","Dutch","Bar","European","Vegetarian Friendly","Vegan Options",,,,,,,"info@floor17.nl","1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"3670446","false","false","52.367924","4.844067","Floor17","521","+31 20 207 0101","$$ - $$$","4039","928","#825 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3670446-Reviews-Floor17-Amsterdam_North_Holland_Province.html","http://floor17.nl/"
"Herengracht 534, 1017 CG Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1493244","false","false","52.36472","4.896015","Ponte Arcari","375","+31 20 625 0853","$$ - $$$","4039","1159","#1,035 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1493244-Reviews-Ponte_Arcari-Amsterdam_North_Holland_Province.html","http://www.facebook.com/pages/Ponte-Arcari/134034103318526"
"Utrechtsestraat 30a, 1017 VN Amsterdam The Netherlands","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Bar","Barbecue","Grill",,,,,,,,,,"info@pigsandpunch.nl",,,,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"13356735","false","false","52.364445","4.898036","Pigs&Punch","104","+31 20 330 2994","$$ - $$$","4039","763","#671 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13356735-Reviews-Pigs_Punch-Amsterdam_North_Holland_Province.html","http://pigsandpunch.nl"
"Olympiaplein 119, 1077 CW Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"2618898","false","false","52.34656","4.867718","Le Fournil de Sebastien - French Bakery","57","+31 20 672 4211","$","4039","1158","#15 of 48 Bakeries in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2618898-Reviews-Le_Fournil_de_Sebastien_French_Bakery-Amsterdam_North_Holland_Province.html","http://www.lefournil.nl"
"Oosterdoksstraat 4 DoubleTree by Hilton Hotel Amsterdam Centraal Station, 1011 DK Amsterdam The Netherlands","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6592006","false","false","52.376812","4.904377","Starbucks","317","+31 20 530 0800","$$ - $$$","4039","726","#41 of 142 Quick Bites in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d6592006-Reviews-Starbucks-Amsterdam_North_Holland_Province.html","http://www.starbucks.com"
"Nieuwezijds Voorburgwal 134, 1012 SH Amsterdam The Netherlands","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"7700148","false","false","52.374996","4.891789","Il Centro","47","+31 20 320 0555","$$ - $$$","4039","1804","#1,608 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d7700148-Reviews-Il_Centro-Amsterdam_North_Holland_Province.html",
"Keizersgracht 770, 1017 EB Amsterdam The Netherlands","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,"restaurant","French","European","Vegetarian Friendly",,,,,,,,,,"info@bistrobonjour.nl","1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"753112","false","false","52.363754","4.898611","Restaurant Bonjour","247","+31 20 626 6040","$$ - $$$","4039","729","#640 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d753112-Reviews-Restaurant_Bonjour-Amsterdam_North_Holland_Province.html","http://www.bistrobonjour.nl/"
